Unique.ID,num_photos,sensitivity,Transect distance,Run distance,direction,start_time,Duration,Decection,velocity,name,value
WP-9,0,3,10,20,2,2022-02-09T17:48:41Z,10,1,2,d.3,2022-02-09T17:48:46Z
WP-9,0,3,10,20,1,2022-02-09T17:49:16Z,9.9,1,2,d.1,2022-02-09T17:49:19Z
WP-9,0,3,10,20,1,2022-02-09T17:49:16Z,9.9,1,2,d.2,2022-02-09T17:49:20Z
WP-9,0,3,10,20,1,2022-02-09T17:49:16Z,9.9,1,2,d.3,2022-02-09T17:49:21Z
WP-9,0,3,10,20,2,2022-02-09T17:49:40Z,10.1,1,2,d.1,2022-02-09T17:49:45Z
WP-9,0,3,10,20,2,2022-02-09T17:49:40Z,10.1,1,2,d.2,2022-02-09T17:49:46Z
WP-9,0,3,12,20,1,2022-02-09T17:52:05Z,8.6,1,2,d.1,2022-02-09T17:52:08Z
WP-9,0,3,12,20,1,2022-02-09T17:52:05Z,8.6,1,2,d.2,2022-02-09T17:52:09Z
WP-9,0,3,12,20,1,2022-02-09T17:52:05Z,8.6,1,2,d.3,2022-02-09T17:52:10Z
WP-9,0,3,12,20,1,2022-02-09T17:52:05Z,8.6,1,2,d.4,2022-02-09T17:52:11Z
WP-9,0,3,12,20,2,2022-02-09T17:52:31Z,10.6,1,2,d.1,2022-02-09T17:52:34Z
WP-9,0,3,12,20,2,2022-02-09T17:52:31Z,10.6,1,2,d.2,2022-02-09T17:52:35Z
WP-9,0,3,12,20,2,2022-02-09T17:52:31Z,10.6,1,2,d.3,2022-02-09T17:52:36Z
WP-9,0,3,12,20,2,2022-02-09T17:52:31Z,10.6,1,2,d.4,2022-02-09T17:52:37Z
WP-9,0,3,12,20,2,2022-02-09T17:52:31Z,10.6,1,2,d.5,2022-02-09T17:52:38Z
WP-9,0,3,12,20,1,2022-02-09T17:52:56Z,11.7,1,2,d.1,2022-02-09T17:52:59Z
WP-9,0,3,12,20,1,2022-02-09T17:52:56Z,11.7,1,2,d.2,2022-02-09T17:53:00Z
WP-9,0,3,12,20,1,2022-02-09T17:52:56Z,11.7,1,2,d.3,2022-02-09T17:53:01Z
WP-9,0,3,12,20,1,2022-02-09T17:52:56Z,11.7,1,2,d.4,2022-02-09T17:53:02Z
WP-9,0,3,12,20,1,2022-02-09T17:52:56Z,11.7,1,2,d.5,2022-02-09T17:53:03Z
WP-9,0,3,12,20,2,2022-02-09T17:53:23Z,8.9,1,2,d.1,2022-02-09T17:53:26Z
WP-9,0,3,12,20,2,2022-02-09T17:53:23Z,8.9,1,2,d.2,2022-02-09T17:53:27Z
WP-9,0,3,12,20,2,2022-02-09T17:53:23Z,8.9,1,2,d.3,2022-02-09T17:53:28Z
WP-9,0,3,12,20,2,2022-02-09T17:53:23Z,8.9,1,2,d.4,2022-02-09T17:53:29Z
WP-9,0,3,12,20,1,2022-02-09T17:52:53Z,8.5,1,2,d.1,2022-02-09T17:52:56Z
WP-9,0,3,12,20,1,2022-02-09T17:52:53Z,8.5,1,2,d.2,2022-02-09T17:52:57Z
WP-9,0,3,12,20,1,2022-02-09T17:52:53Z,8.5,1,2,d.3,2022-02-09T17:52:58Z
WP-9,0,3,12,20,1,2022-02-09T17:52:53Z,8.5,1,2,d.4,2022-02-09T17:52:59Z
WP-9,0,3,12,20,2,2022-02-09T17:53:18Z,7.9,1,3,d.1,2022-02-09T17:53:21Z
WP-9,0,3,12,20,2,2022-02-09T17:53:18Z,7.9,1,3,d.2,2022-02-09T17:53:22Z
WP-9,0,3,12,20,2,2022-02-09T17:53:18Z,7.9,1,3,d.3,2022-02-09T17:53:23Z
WP-9,0,3,15,20,1,2022-02-09T17:53:51Z,10.3,1,2,d.1,2022-02-09T17:53:53Z
WP-9,0,3,15,20,1,2022-02-09T17:53:51Z,10.3,1,2,d.2,2022-02-09T17:53:54Z
WP-9,0,3,15,20,1,2022-02-09T17:53:51Z,10.3,1,2,d.3,2022-02-09T17:53:55Z
WP-9,0,3,15,20,1,2022-02-09T17:53:51Z,10.3,1,2,d.4,2022-02-09T17:53:56Z
WP-9,0,3,15,20,1,2022-02-09T17:53:51Z,10.3,1,2,d.5,2022-02-09T17:53:57Z
WP-9,0,3,15,20,1,2022-02-09T17:53:51Z,10.3,1,2,d.6,2022-02-09T17:53:58Z
WP-9,0,3,15,20,2,2022-02-09T17:54:26Z,10.4,1,2,d.1,2022-02-09T17:54:29Z
WP-9,0,3,15,20,2,2022-02-09T17:54:26Z,10.4,1,2,d.2,2022-02-09T17:54:30Z
WP-9,0,3,15,20,2,2022-02-09T17:54:26Z,10.4,1,2,d.3,2022-02-09T17:54:31Z
WP-9,0,3,15,20,2,2022-02-09T17:54:26Z,10.4,1,2,d.4,2022-02-09T17:54:32Z
WP-9,0,3,15,20,2,2022-02-09T17:54:26Z,10.4,1,2,d.5,2022-02-09T17:54:33Z
WP-9,0,3,15,20,2,2022-02-09T17:54:26Z,10.4,1,2,d.6,2022-02-09T17:54:34Z
WP-9,0,3,15,20,1,2022-02-09T17:54:51Z,9.2,1,2,d.1,2022-02-09T17:54:54Z
WP-9,0,3,15,20,1,2022-02-09T17:54:51Z,9.2,1,2,d.2,2022-02-09T17:54:55Z
WP-9,0,3,15,20,1,2022-02-09T17:54:51Z,9.2,1,2,d.3,2022-02-09T17:54:56Z
WP-9,0,3,15,20,1,2022-02-09T17:54:51Z,9.2,1,2,d.4,2022-02-09T17:54:57Z
WP-9,0,3,15,20,1,2022-02-09T17:54:51Z,9.2,1,2,d.5,2022-02-09T17:54:58Z
WP-9,0,3,15,20,2,2022-02-09T17:56:17Z,10.4,1,2,d.1,2022-02-09T17:56:20Z
WP-9,0,3,15,20,2,2022-02-09T17:56:17Z,10.4,1,2,d.2,2022-02-09T17:56:21Z
WP-9,0,3,15,20,2,2022-02-09T17:56:17Z,10.4,1,2,d.3,2022-02-09T17:56:22Z
WP-9,0,3,15,20,2,2022-02-09T17:56:17Z,10.4,1,2,d.4,2022-02-09T17:56:23Z
WP-9,0,3,15,20,2,2022-02-09T17:56:17Z,10.4,1,2,d.5,2022-02-09T17:56:24Z
WP-9,0,3,15,20,2,2022-02-09T17:56:17Z,10.4,1,2,d.6,2022-02-09T17:56:25Z
WP-9,0,3,15,20,1,2022-02-09T17:56:47Z,9.2,1,2,d.1,2022-02-09T17:56:49Z
WP-9,0,3,15,20,1,2022-02-09T17:56:47Z,9.2,1,2,d.2,2022-02-09T17:56:50Z
WP-9,0,3,15,20,1,2022-02-09T17:56:47Z,9.2,1,2,d.3,2022-02-09T17:56:51Z
WP-9,0,3,15,20,1,2022-02-09T17:56:47Z,9.2,1,2,d.4,2022-02-09T17:56:52Z
WP-9,0,3,15,20,1,2022-02-09T17:56:47Z,9.2,1,2,d.5,2022-02-09T17:56:53Z
WP-9,0,3,15,20,2,2022-02-09T17:58:10Z,10.3,1,2,d.1,2022-02-09T17:58:13Z
WP-9,0,3,15,20,2,2022-02-09T17:58:10Z,10.3,1,2,d.2,2022-02-09T17:58:14Z
WP-9,0,3,15,20,2,2022-02-09T17:58:10Z,10.3,1,2,d.3,2022-02-09T17:58:15Z
WP-9,0,3,15,20,2,2022-02-09T17:58:10Z,10.3,1,2,d.4,2022-02-09T17:58:16Z
WP-9,0,3,15,20,2,2022-02-09T17:58:10Z,10.3,1,2,d.5,2022-02-09T17:58:17Z
WP-9,0,3,15,20,2,2022-02-09T17:58:10Z,10.3,1,2,d.6,2022-02-09T17:58:18Z
WP-9,0,3,20,20,1,2022-02-09T17:58:42Z,9.6,1,2,d.1,2022-02-09T17:58:45Z
WP-9,0,3,20,20,1,2022-02-09T17:58:42Z,9.6,1,2,d.2,2022-02-09T17:58:46Z
WP-9,0,3,20,20,1,2022-02-09T17:58:42Z,9.6,1,2,d.3,2022-02-09T17:58:47Z
WP-9,0,3,20,20,1,2022-02-09T17:58:42Z,9.6,1,2,d.4,2022-02-09T17:58:48Z
WP-9,0,3,20,20,1,2022-02-09T17:58:42Z,9.6,1,2,d.5,2022-02-09T17:58:49Z
WP-9,0,3,20,20,1,2022-02-09T17:58:42Z,9.6,1,2,d.6,2022-02-09T17:58:50Z
WP-9,0,3,20,20,2,2022-02-09T17:59:08Z,9.5,1,2,d.1,2022-02-09T17:59:10Z
WP-9,0,3,20,20,2,2022-02-09T17:59:08Z,9.5,1,2,d.2,2022-02-09T17:59:11Z
WP-9,0,3,20,20,2,2022-02-09T17:59:08Z,9.5,1,2,d.3,2022-02-09T17:59:12Z
WP-9,0,3,20,20,2,2022-02-09T17:59:08Z,9.5,1,2,d.4,2022-02-09T17:59:13Z
WP-9,0,3,20,20,2,2022-02-09T17:59:08Z,9.5,1,2,d.5,2022-02-09T17:59:14Z
WP-9,0,3,20,20,2,2022-02-09T17:59:08Z,9.5,1,2,d.6,2022-02-09T17:59:15Z
WP-9,0,3,20,20,1,2022-02-09T17:59:32Z,9.2,1,2,d.1,2022-02-09T17:59:34Z
WP-9,0,3,20,20,1,2022-02-09T17:59:32Z,9.2,1,2,d.2,2022-02-09T17:59:35Z
WP-9,0,3,20,20,1,2022-02-09T17:59:32Z,9.2,1,2,d.3,2022-02-09T17:59:36Z
WP-9,0,3,20,20,1,2022-02-09T17:59:32Z,9.2,1,2,d.4,2022-02-09T17:59:37Z
WP-9,0,3,20,20,1,2022-02-09T17:59:32Z,9.2,1,2,d.5,2022-02-09T17:59:38Z
WP-9,0,3,20,20,1,2022-02-09T17:59:32Z,9.2,1,2,d.6,2022-02-09T17:59:39Z
WP-9,0,3,20,20,2,2022-02-09T17:59:59Z,9.4,1,2,d.1,2022-02-09T18:00:01Z
WP-9,0,3,20,20,2,2022-02-09T17:59:59Z,9.4,1,2,d.2,2022-02-09T18:00:02Z
WP-9,0,3,20,20,2,2022-02-09T17:59:59Z,9.4,1,2,d.3,2022-02-09T18:00:03Z
WP-9,0,3,20,20,2,2022-02-09T17:59:59Z,9.4,1,2,d.4,2022-02-09T18:00:04Z
WP-9,0,3,20,20,2,2022-02-09T17:59:59Z,9.4,1,2,d.5,2022-02-09T18:00:05Z
WP-9,0,3,20,20,2,2022-02-09T17:59:59Z,9.4,1,2,d.6,2022-02-09T18:00:06Z
WP-9,0,3,20,20,1,2022-02-09T18:00:22Z,8,1,2,d.1,2022-02-09T18:00:24Z
WP-9,0,3,20,20,1,2022-02-09T18:00:22Z,8,1,2,d.2,2022-02-09T18:00:25Z
WP-9,0,3,20,20,1,2022-02-09T18:00:22Z,8,1,2,d.3,2022-02-09T18:00:26Z
WP-9,0,3,20,20,1,2022-02-09T18:00:22Z,8,1,2,d.4,2022-02-09T18:00:27Z
WP-9,0,3,20,20,1,2022-02-09T18:00:22Z,8,1,2,d.5,2022-02-09T18:00:28Z
WP-9,0,3,20,20,2,2022-02-09T18:00:48Z,10.9,1,2,d.1,2022-02-09T18:00:51Z
WP-9,0,3,20,20,2,2022-02-09T18:00:48Z,10.9,1,2,d.2,2022-02-09T18:00:52Z
WP-9,0,3,20,20,2,2022-02-09T18:00:48Z,10.9,1,2,d.3,2022-02-09T18:00:54Z
WP-9,0,3,20,20,2,2022-02-09T18:00:48Z,10.9,1,2,d.4,2022-02-09T18:00:55Z
WP-9,0,3,20,20,2,2022-02-09T18:00:48Z,10.9,1,2,d.5,2022-02-09T18:00:56Z
WP-9,0,3,30,20,1,2022-02-09T17:24:57Z,9.6,1,2,d.1,2022-02-09T17:24:58Z
WP-9,0,3,30,20,1,2022-02-09T17:24:57Z,9.6,1,2,d.2,2022-02-09T17:24:59Z
WP-9,0,3,30,20,1,2022-02-09T17:24:57Z,9.6,1,2,d.3,2022-02-09T17:25:00Z
WP-9,0,3,30,20,1,2022-02-09T17:24:57Z,9.6,1,2,d.4,2022-02-09T17:25:01Z
WP-9,0,3,30,20,1,2022-02-09T17:24:57Z,9.6,1,2,d.5,2022-02-09T17:25:02Z
WP-9,0,3,30,20,1,2022-02-09T17:24:57Z,9.6,1,2,d.6,2022-02-09T17:25:03Z
WP-9,0,3,30,20,1,2022-02-09T17:24:57Z,9.6,1,2,d.7,2022-02-09T17:25:04Z
WP-9,0,3,30,20,1,2022-02-09T17:24:57Z,9.6,1,2,d.8,2022-02-09T17:25:05Z
WP-9,0,3,30,20,2,2022-02-09T16:44:15Z,9.4,1,2,d.1,2022-02-09T16:44:18Z
WP-9,0,3,30,20,2,2022-02-09T16:44:15Z,9.4,1,2,d.2,2022-02-09T16:44:19Z
WP-9,0,3,30,20,2,2022-02-09T16:44:15Z,9.4,1,2,d.3,2022-02-09T16:44:20Z
WP-9,0,3,30,20,2,2022-02-09T16:44:15Z,9.4,1,2,d.4,2022-02-09T16:44:21Z
WP-9,0,3,30,20,2,2022-02-09T16:44:15Z,9.4,1,2,d.5,2022-02-09T16:44:24Z
WP-9,0,3,30,20,2,2022-02-09T16:44:15Z,9.4,1,2,d.6,2022-02-09T16:44:25Z
WP-9,0,3,30,20,1,2022-02-09T16:44:40Z,9.1,1,2,d.1,2022-02-09T16:44:42Z
WP-9,0,3,30,20,1,2022-02-09T16:44:40Z,9.1,1,2,d.2,2022-02-09T16:44:43Z
WP-9,0,3,30,20,1,2022-02-09T16:44:40Z,9.1,1,2,d.3,2022-02-09T16:44:46Z
WP-9,0,3,30,20,1,2022-02-09T16:44:40Z,9.1,1,2,d.4,2022-02-09T16:44:47Z
WP-9,0,3,30,20,1,2022-02-09T16:44:40Z,9.1,1,2,d.5,2022-02-09T16:44:48Z
WP-9,0,3,30,20,2,2022-02-09T17:25:59Z,9.4,1,2,d.1,2022-02-09T17:26:01Z
WP-9,0,3,30,20,2,2022-02-09T17:25:59Z,9.4,1,2,d.2,2022-02-09T17:26:02Z
WP-9,0,3,30,20,2,2022-02-09T17:25:59Z,9.4,1,2,d.3,2022-02-09T17:26:03Z
WP-9,0,3,30,20,2,2022-02-09T17:25:59Z,9.4,1,2,d.4,2022-02-09T17:26:04Z
WP-9,0,3,30,20,2,2022-02-09T17:25:59Z,9.4,1,2,d.5,2022-02-09T17:26:07Z
WP-9,0,3,30,20,1,2022-02-09T17:26:21Z,9.6,1,2,d.1,2022-02-09T17:26:23Z
WP-9,0,3,30,20,1,2022-02-09T17:26:21Z,9.6,1,2,d.2,2022-02-09T17:26:26Z
WP-9,0,3,30,20,1,2022-02-09T17:26:21Z,9.6,1,2,d.3,2022-02-09T17:26:27Z
WP-9,0,3,30,20,1,2022-02-09T17:26:21Z,9.6,1,2,d.4,2022-02-09T17:26:28Z
WP-9,0,3,30,20,1,2022-02-09T17:26:21Z,9.6,1,2,d.5,2022-02-09T17:26:29Z
WP-9,0,3,30,20,2,2022-02-09T17:26:48Z,9.2,1,2,d.1,2022-02-09T17:26:50Z
WP-9,0,3,30,20,2,2022-02-09T17:26:48Z,9.2,1,2,d.2,2022-02-09T17:26:51Z
WP-9,0,3,30,20,2,2022-02-09T17:26:48Z,9.2,1,2,d.3,2022-02-09T17:26:52Z
WP-9,0,3,30,20,2,2022-02-09T17:26:48Z,9.2,1,2,d.4,2022-02-09T17:26:53Z
WP-9,0,3,30,20,2,2022-02-09T17:26:48Z,9.2,1,2,d.5,2022-02-09T17:26:56Z
WP-3,0,0,10,20,1,2022-02-09T18:37:09Z,9,1,2,d.1,2022-02-09T18:37:14Z
WP-3,0,0,10,20,1,2022-02-09T18:38:04Z,9.4,1,2,d.1,2022-02-09T18:38:10Z
WP-3,0,0,12,20,1,2022-02-09T18:39:06Z,11,1,2,d.1,2022-02-09T18:39:11Z
WP-3,0,0,12,20,1,2022-02-09T18:39:06Z,11,1,2,d.2,2022-02-09T18:39:12Z
WP-3,0,0,12,20,2,2022-02-09T18:39:43Z,9.6,1,2,d.1,2022-02-09T18:39:49Z
WP-3,0,0,12,20,1,2022-02-09T18:40:13Z,9.6,1,2,d.1,2022-02-09T18:40:18Z
WP-3,0,0,12,20,1,2022-02-09T18:40:13Z,9.6,1,2,d.2,2022-02-09T18:40:19Z
WP-3,0,0,12,20,2,2022-02-09T18:40:34Z,9.3,1,2,d.1,2022-02-09T18:40:39Z
WP-3,0,0,12,20,1,2022-02-09T18:40:57Z,10.1,1,2,d.1,2022-02-09T18:41:02Z
WP-3,0,0,12,20,1,2022-02-09T18:40:57Z,10.1,1,2,d.2,2022-02-09T18:41:03Z
WP-3,0,0,12,20,2,2022-02-09T18:41:23Z,9.4,1,2,d.1,2022-02-09T18:41:29Z
WP-3,0,0,12,20,2,2022-02-09T18:41:23Z,9.4,1,2,d.2,2022-02-09T18:41:30Z
WP-3,0,0,15,20,1,2022-02-09T18:41:51Z,9.8,1,2,d.1,2022-02-09T18:41:56Z
WP-3,0,0,15,20,1,2022-02-09T18:41:51Z,9.8,1,2,d.2,2022-02-09T18:41:57Z
WP-3,0,0,15,20,1,2022-02-09T18:44:40Z,9.2,1,2,d.1,2022-02-09T18:44:45Z
WP-3,0,0,15,20,1,2022-02-09T18:45:30Z,10.4,1,2,d.1,2022-02-09T18:45:36Z
WP-2,0,0,3,20,1,2022-02-09T18:07:30Z,10,1,2,d.1,2022-02-09T18:07:36Z
WP-2,0,0,3,20,2,2022-02-09T18:07:51Z,8.9,1,2,d.1,2022-02-09T18:07:55Z
WP-2,0,0,3,20,1,2022-02-09T18:08:10Z,9.7,1,2,d.1,2022-02-09T18:08:14Z
WP-2,0,0,3,20,2,2022-02-09T18:08:28Z,10.2,1,2,d.1,2022-02-09T18:08:33Z
WP-2,0,0,3,20,2,2022-02-09T18:09:08Z,9.2,1,2,d.1,2022-02-09T18:09:13Z
WP-2,0,0,5,20,1,2022-02-09T18:09:32Z,9.8,1,2,d.1,2022-02-09T18:09:37Z
WP-2,0,0,5,20,1,2022-02-09T18:09:32Z,9.8,1,2,d.2,2022-02-09T18:09:38Z
WP-2,0,0,5,20,2,2022-02-09T17:09:50Z,8.4,1,2,d.1,2022-02-09T17:09:55Z
WP-2,0,0,5,20,2,2022-02-09T17:09:50Z,8.4,1,2,d.2,2022-02-09T17:09:56Z
WP-2,0,0,5,20,1,2022-02-09T18:10:10Z,9.8,1,2,d.1,2022-02-09T18:10:14Z
WP-2,0,0,5,20,1,2022-02-09T18:10:10Z,9.8,1,2,d.2,2022-02-09T18:10:15Z
WP-2,0,0,5,20,2,2022-02-09T18:10:36Z,9.1,1,2,d.1,2022-02-09T18:10:40Z
WP-2,0,0,5,20,2,2022-02-09T18:10:36Z,9.1,1,2,d.2,2022-02-09T18:10:41Z
WP-2,0,0,5,20,1,2022-02-09T18:10:54Z,9.9,1,2,d.1,2022-02-09T18:10:58Z
WP-2,0,0,5,20,1,2022-02-09T18:10:54Z,9.9,1,2,d.2,2022-02-09T18:10:59Z
WP-2,0,0,5,20,2,2022-02-09T18:11:14Z,9.5,1,2,d.1,2022-02-09T18:11:18Z
WP-2,0,0,5,20,2,2022-02-09T18:11:14Z,9.5,1,2,d.2,2022-02-09T18:11:19Z
WP-5,0,1,3,20,1,2022-02-09T18:53:17Z,9.8,1,2,d.1,2022-02-09T18:53:21Z
WP-5,0,1,3,20,2,2022-02-09T18:53:36Z,10.4,1,2,d.1,2022-02-09T18:53:41Z
WP-5,0,1,3,20,2,2022-02-09T18:54:12Z,10.6,1,2,d.1,2022-02-09T18:54:18Z
WP-5,0,1,3,20,1,2022-02-09T18:54:31Z,9.7,1,2,d.1,2022-02-09T18:54:37Z
WP-5,0,1,3,20,2,2022-02-09T18:54:51Z,10,1,2,d.1,2022-02-09T18:54:57Z
WP-5,0,1,5,20,1,2022-02-09T18:55:32Z,9.3,1,2,d.1,2022-02-09T18:55:36Z
WP-5,0,1,5,20,1,2022-02-09T18:55:32Z,9.3,1,2,d.2,2022-02-09T18:55:37Z
WP-5,0,1,5,20,2,2022-02-09T18:55:51Z,9.9,1,2,d.1,2022-02-09T18:55:55Z
WP-5,0,1,5,20,2,2022-02-09T18:55:51Z,9.9,1,2,d.2,2022-02-09T18:55:56Z
WP-5,0,1,5,20,1,2022-02-09T18:56:09Z,10,1,2,d.1,2022-02-09T18:56:13Z
WP-5,0,1,5,20,1,2022-02-09T18:56:09Z,10,1,2,d.2,2022-02-09T18:56:14Z
WP-5,0,1,5,20,2,2022-02-09T18:56:29Z,9.7,1,2,d.1,2022-02-09T18:56:33Z
WP-5,0,1,5,20,2,2022-02-09T18:56:29Z,9.7,1,2,d.2,2022-02-09T18:56:34Z
WP-5,0,1,5,20,1,2022-02-09T18:56:46Z,10,1,2,d.1,2022-02-09T18:56:51Z
WP-5,0,1,5,20,1,2022-02-09T18:56:46Z,10,1,2,d.2,2022-02-09T18:56:52Z
WP-5,0,1,5,20,1,2022-02-09T18:56:46Z,10,1,2,d.3,2022-02-09T18:56:53Z
WP-5,0,1,5,20,2,2022-02-09T18:57:05Z,9.5,1,2,d.1,2022-02-09T18:57:10Z
WP-5,0,1,5,20,2,2022-02-09T18:57:05Z,9.5,1,2,d.2,2022-02-09T18:57:11Z
WP-5,0,1,10,20,1,2022-02-09T18:57:48Z,10.2,1,2,d.1,2022-02-09T18:57:52Z
WP-5,0,1,10,20,1,2022-02-09T18:57:48Z,10.2,1,2,d.2,2022-02-09T18:57:54Z
WP-5,0,1,10,20,1,2022-02-09T18:57:48Z,10.2,1,2,d.3,2022-02-09T18:57:55Z
WP-5,0,1,10,20,1,2022-02-09T18:57:48Z,10.2,1,2,d.4,2022-02-09T18:57:56Z
WP-5,0,1,10,20,2,2022-02-09T18:58:10Z,10.4,1,2,d.1,2022-02-09T18:58:14Z
WP-5,0,1,10,20,2,2022-02-09T18:58:10Z,10.4,1,2,d.2,2022-02-09T18:58:15Z
WP-5,0,1,10,20,2,2022-02-09T18:58:10Z,10.4,1,2,d.3,2022-02-09T18:58:17Z
WP-5,0,1,10,20,1,2022-02-09T18:58:30Z,9.9,1,2,d.1,2022-02-09T18:58:34Z
WP-5,0,1,10,20,1,2022-02-09T18:58:30Z,9.9,1,2,d.2,2022-02-09T18:58:36Z
WP-5,0,1,10,20,2,2022-02-09T18:58:49Z,9.8,1,2,d.1,2022-02-09T18:58:53Z
WP-5,0,1,10,20,2,2022-02-09T18:58:49Z,9.8,1,2,d.2,2022-02-09T18:58:54Z
WP-5,0,1,10,20,2,2022-02-09T18:58:49Z,9.8,1,2,d.3,2022-02-09T18:58:56Z
WP-5,0,1,10,20,1,2022-02-09T18:59:07Z,9.3,1,2,d.1,2022-02-09T18:59:10Z
WP-5,0,1,10,20,1,2022-02-09T18:59:07Z,9.3,1,2,d.2,2022-02-09T18:59:11Z
WP-5,0,1,10,20,1,2022-02-09T18:59:07Z,9.3,1,2,d.3,2022-02-09T18:59:13Z
WP-5,0,1,10,20,2,2022-02-09T18:59:27Z,10,1,2,d.1,2022-02-09T18:59:31Z
WP-5,0,1,10,20,2,2022-02-09T18:59:27Z,10,1,2,d.2,2022-02-09T18:59:32Z
WP-5,0,1,10,20,2,2022-02-09T18:59:27Z,10,1,2,d.3,2022-02-09T18:59:33Z
WP-5,0,1,12,20,1,2022-02-09T19:00:37Z,10.1,1,2,d.1,2022-02-09T19:00:44Z
WP-5,0,1,12,20,1,2022-02-09T19:00:37Z,10.1,1,2,d.2,2022-02-09T19:00:45Z
WP-5,0,1,12,20,2,2022-02-09T19:00:56Z,9.7,1,2,d.1,2022-02-09T19:01:00Z
WP-5,0,1,12,20,2,2022-02-09T19:00:56Z,9.7,1,2,d.2,2022-02-09T19:01:01Z
WP-5,0,1,12,20,1,2022-02-09T19:01:14Z,9.8,1,2,d.1,2022-02-09T19:01:21Z
WP-5,0,1,12,20,1,2022-02-09T19:01:14Z,9.8,1,2,d.2,2022-02-09T19:01:22Z
WP-5,0,1,12,20,2,2022-02-09T19:01:35Z,9.9,1,2,d.1,2022-02-09T19:01:39Z
WP-5,0,1,12,20,2,2022-02-09T19:01:35Z,9.9,1,2,d.2,2022-02-09T19:01:40Z
WP-5,0,1,12,20,1,2022-02-09T19:01:54Z,10.7,1,2,d.1,2022-02-09T19:02:01Z
WP-5,0,1,12,20,1,2022-02-09T19:01:54Z,10.7,1,2,d.2,2022-02-09T19:02:02Z
WP-5,0,1,12,20,2,2022-02-09T19:01:15Z,9.9,1,2,d.1,2022-02-09T19:01:18Z
WP-5,0,1,12,20,2,2022-02-09T19:01:15Z,9.9,1,2,d.2,2022-02-09T19:01:19Z
WP-5,0,1,15,20,1,2022-02-09T19:03:10Z,8.9,1,2,d.1,2022-02-09T19:03:17Z
WP-5,0,1,15,20,2,2022-02-09T19:03:29Z,9.8,1,2,d.1,2022-02-09T19:03:33Z
WP-5,0,1,15,20,2,2022-02-09T19:03:29Z,9.8,1,2,d.2,2022-02-09T19:03:34Z
WP-5,0,1,15,20,1,2022-02-09T19:03:58Z,10.7,1,2,d.1,2022-02-09T19:04:06Z
WP-5,0,1,15,20,2,2022-02-09T19:04:17Z,10.1,1,2,d.1,2022-02-09T19:04:21Z
WP-5,0,1,15,20,1,2022-02-09T19:04:35Z,9.85,1,2,d.1,2022-02-09T19:04:43Z
WP-5,0,1,15,20,2,2022-02-09T19:04:55Z,10.5,1,2,d.1,2022-02-09T19:04:58Z
WP-5,0,1,15,20,2,2022-02-09T19:04:55Z,10.5,1,2,d.2,2022-02-09T19:04:59Z
WP-6,0,1,3,20,1,2022-02-09T17:21:42Z,8.4,1,2,d.1,2022-02-09T17:21:47Z
WP-6,0,1,3,20,2,2022-02-09T17:22:01Z,10,1,2,d.1,2022-02-09T17:22:07Z
WP-6,0,1,3,20,1,2022-02-09T17:22:22Z,9.4,1,2,d.1,2022-02-09T17:22:26Z
WP-6,0,1,3,20,2,2022-02-09T17:22:40Z,9.7,1,2,d.1,2022-02-09T17:22:45Z
WP-6,0,1,3,20,1,2022-02-09T17:23:00Z,9.2,1,2,d.1,2022-02-09T17:23:06Z
WP-6,0,1,3,20,2,2022-02-09T17:23:18Z,9.5,1,2,d.1,2022-02-09T17:23:24Z
WP-6,0,1,5,20,1,2022-02-09T17:24:27Z,9.1,1,2,d.1,2022-02-09T17:24:31Z
WP-6,0,1,5,20,1,2022-02-09T17:24:27Z,9.1,1,2,d.2,2022-02-09T17:24:32Z
WP-6,0,1,5,20,2,2022-02-09T17:24:45Z,9.7,1,2,d.1,2022-02-09T17:24:49Z
WP-6,0,1,5,20,2,2022-02-09T17:24:45Z,9.7,1,2,d.2,2022-02-09T17:24:50Z
WP-6,0,1,5,20,2,2022-02-09T17:24:45Z,9.7,1,2,d.3,2022-02-09T17:24:51Z
WP-6,0,1,5,20,1,2022-02-09T17:26:12Z,8.8,1,2,d.1,2022-02-09T17:26:17Z
WP-6,0,1,5,20,1,2022-02-09T17:26:12Z,8.8,1,2,d.2,2022-02-09T17:26:18Z
WP-6,0,1,5,20,2,2022-02-09T17:26:31Z,10,1,2,d.1,2022-02-09T17:26:35Z
WP-6,0,1,5,20,2,2022-02-09T17:26:31Z,10,1,2,d.2,2022-02-09T17:26:36Z
WP-6,0,1,5,20,1,2022-02-09T17:26:49Z,10,1,2,d.1,2022-02-09T17:26:53Z
WP-6,0,1,5,20,1,2022-02-09T17:26:49Z,10,1,2,d.2,2022-02-09T17:26:54Z
WP-6,0,1,5,20,2,2022-02-09T17:27:09Z,10.1,1,2,d.1,2022-02-09T17:27:13Z
WP-6,0,1,5,20,2,2022-02-09T17:27:09Z,10.1,1,2,d.2,2022-02-09T17:27:14Z
WP-6,0,1,10,20,1,2022-02-09T17:27:39Z,9.8,1,2,d.1,2022-02-09T17:27:43Z
WP-6,0,1,10,20,1,2022-02-09T17:27:39Z,9.8,1,2,d.2,2022-02-09T17:27:44Z
WP-6,0,1,10,20,1,2022-02-09T17:27:39Z,9.8,1,2,d.3,2022-02-09T17:27:45Z
WP-6,0,1,10,20,2,2022-02-09T17:27:58Z,10,1,2,d.1,2022-02-09T17:28:02Z
