unique.id,x.distance,run.dist,direction,datetime,duration,detection,velocity,detect_distance_1,detect_distance_2,detect_distance_3,detect_distance_4,name,value
RM-16-1,20,20,1,2022-03-30T15:06:57Z,14,1,1.4285714285714286,4.285714285714286,7.142857142857143,NA,NA,datetime.2,2022-03-30 12:37:02
RM-16-1,20,20,2,2022-03-30T15:07:17Z,11,1,1.8181818181818181,9.090909090909092,5.454545454545455,1.8181818181818201,NA,datetime.1,2022-03-30 12:37:23
RM-16-1,20,20,2,2022-03-30T15:07:17Z,11,1,1.8181818181818181,9.090909090909092,5.454545454545455,1.8181818181818201,NA,datetime.2,2022-03-30 12:37:25
RM-16-1,20,20,2,2022-03-30T15:07:17Z,11,1,1.8181818181818181,9.090909090909092,5.454545454545455,1.8181818181818201,NA,datetime.3,2022-03-30 12:37:27
RM-16-1,20,20,1,2022-03-30T15:08:17Z,11,1,1.8181818181818181,5.454545454545454,9.09090909090909,18.18181818181818,NA,datetime.1,2022-03-30 12:38:20
RM-16-1,20,20,1,2022-03-30T15:08:17Z,11,1,1.8181818181818181,5.454545454545454,9.09090909090909,18.18181818181818,NA,datetime.2,2022-03-30 12:38:22
RM-16-1,20,20,1,2022-03-30T15:08:17Z,11,1,1.8181818181818181,5.454545454545454,9.09090909090909,18.18181818181818,NA,datetime.3,2022-03-30 12:38:27
RM-16-7,3,20,1,2022-03-30T15:18:40Z,12,1,1.6666666666666667,13.333333333333334,NA,NA,NA,datetime.1,2022-03-30 12:48:48
RM-16-7,3,20,2,2022-03-30T15:19:00Z,11,1,1.8181818181818181,10.90909090909091,NA,NA,NA,datetime.1,2022-03-30 12:49:05
RM-16-7,3,20,1,2022-03-30T15:19:20Z,12,1,1.6666666666666667,10,NA,NA,NA,datetime.1,2022-03-30 12:49:26
RM-16-7,3,20,2,2022-03-30T15:19:45Z,11,1,1.8181818181818181,10.90909090909091,NA,NA,NA,datetime.1,2022-03-30 12:49:50
RM-6-8,3,20,1,2022-03-31T11:55:52Z,8,1,2.5,7.5,NA,NA,NA,datetime.1,2022-03-31 09:25:55
RM-6-8,3,20,2,2022-03-31T11:56:09Z,8,1,2.5,10,NA,NA,NA,datetime.1,2022-03-31 09:26:13
RM-6-8,3,20,2,2022-03-31T11:57:05Z,8,1,2.5,7.5,NA,NA,NA,datetime.1,2022-03-31 09:27:10
RM-6-8,3,20,1,2022-03-31T11:57:23Z,8,1,2.5,7.5,NA,NA,NA,datetime.1,2022-03-31 09:27:26
RM-6-8,3,20,2,2022-03-31T11:57:40Z,9,1,2.2222222222222223,8.88888888888889,NA,NA,NA,datetime.1,2022-03-31 09:27:45
RM-6-8,5,20,2,2022-03-31T11:58:34Z,9,1,2.2222222222222223,11.11111111111111,NA,NA,NA,datetime.1,2022-03-31 09:28:38
RM-6-8,5,20,1,2022-03-31T11:58:50Z,9,1,2.2222222222222223,11.11111111111111,NA,NA,NA,datetime.1,2022-03-31 09:28:55
RM-6-8,5,20,2,2022-03-31T11:59:06Z,9,1,2.2222222222222223,11.11111111111111,NA,NA,NA,datetime.1,2022-03-31 09:29:10
RM-6-8,5,20,1,2022-03-31T11:59:21Z,9,1,2.2222222222222223,11.11111111111111,NA,NA,NA,datetime.1,2022-03-31 09:29:26
RM-6-8,5,20,2,2022-03-31T11:59:36Z,9,1,2.2222222222222223,8.88888888888889,NA,NA,NA,datetime.1,2022-03-31 09:29:41
RM-6-8,10,20,1,2022-03-31T11:59:57Z,8,1,2.5,12.5,17.5,NA,NA,datetime.1,2022-03-31 09:30:02
RM-6-8,10,20,1,2022-03-31T11:59:57Z,8,1,2.5,12.5,17.5,NA,NA,datetime.2,2022-03-31 09:30:04
RM-6-8,10,20,2,2022-03-31T12:00:15Z,8,1,2.5,10,5,NA,NA,datetime.1,2022-03-31 09:30:19
RM-6-8,10,20,2,2022-03-31T12:00:15Z,8,1,2.5,10,5,NA,NA,datetime.2,2022-03-31 09:30:21
RM-6-8,10,20,1,2022-03-31T12:00:31Z,8,1,2.5,10,12.5,NA,NA,datetime.1,2022-03-31 09:30:35
RM-6-8,10,20,1,2022-03-31T12:00:31Z,8,1,2.5,10,12.5,NA,NA,datetime.2,2022-03-31 09:30:36
RM-6-8,10,20,2,2022-03-31T12:00:52Z,8,1,2.5,10,5,NA,NA,datetime.1,2022-03-31 09:30:56
RM-6-8,10,20,2,2022-03-31T12:00:52Z,8,1,2.5,10,5,NA,NA,datetime.2,2022-03-31 09:30:58
RM-6-8,10,20,1,2022-03-31T12:01:08Z,8,1,2.5,10,15,NA,NA,datetime.1,2022-03-31 09:31:12
RM-6-8,10,20,1,2022-03-31T12:01:08Z,8,1,2.5,10,15,NA,NA,datetime.2,2022-03-31 09:31:14
RM-6-8,10,20,2,2022-03-31T12:01:25Z,9,1,2.2222222222222223,13.333333333333332,8.88888888888889,NA,NA,datetime.1,2022-03-31 09:31:28
RM-6-8,10,20,2,2022-03-31T12:01:25Z,9,1,2.2222222222222223,13.333333333333332,8.88888888888889,NA,NA,datetime.2,2022-03-31 09:31:30
RM-6-8,12,20,1,2022-03-31T12:02:00Z,8,1,2.5,10,15,NA,NA,datetime.1,2022-03-31 09:32:04
RM-6-8,12,20,1,2022-03-31T12:02:00Z,8,1,2.5,10,15,NA,NA,datetime.2,2022-03-31 09:32:06
RM-6-8,12,20,1,2022-03-31T12:02:38Z,10,1,2,10,14,NA,NA,datetime.1,2022-03-31 09:32:43
RM-6-8,12,20,1,2022-03-31T12:02:38Z,10,1,2,10,14,NA,NA,datetime.2,2022-03-31 09:32:45
RM-6-8,12,20,2,2022-03-31T12:03:01Z,10,1,2,8,4,NA,NA,datetime.1,2022-03-31 09:33:07
RM-6-8,12,20,2,2022-03-31T12:03:01Z,10,1,2,8,4,NA,NA,datetime.2,2022-03-31 09:33:09
RM-6-8,12,20,1,2022-03-31T12:03:19Z,9,1,2.2222222222222223,11.11111111111111,15.555555555555557,NA,NA,datetime.1,2022-03-31 09:33:24
RM-6-8,12,20,1,2022-03-31T12:03:19Z,9,1,2.2222222222222223,11.11111111111111,15.555555555555557,NA,NA,datetime.2,2022-03-31 09:33:26
RM-6-8,12,20,2,2022-03-31T12:03:37Z,10,1,2,8,4,NA,NA,datetime.1,2022-03-31 09:33:43
RM-6-8,12,20,2,2022-03-31T12:03:37Z,10,1,2,8,4,NA,NA,datetime.2,2022-03-31 09:33:45
RM-6-8,15,20,1,2022-03-31T12:04:03Z,10,1,2,10,14,NA,NA,datetime.1,2022-03-31 09:34:08
RM-6-8,15,20,1,2022-03-31T12:04:03Z,10,1,2,10,14,NA,NA,datetime.2,2022-03-31 09:34:10
RM-6-8,15,20,1,2022-03-31T12:04:40Z,10,1,2,10,14,NA,NA,datetime.1,2022-03-31 09:34:45
RM-6-8,15,20,1,2022-03-31T12:04:40Z,10,1,2,10,14,NA,NA,datetime.2,2022-03-31 09:34:47
RM-6-8,15,20,2,2022-03-31T12:04:59Z,10,1,2,8,2,NA,NA,datetime.1,2022-03-31 09:35:05
RM-6-8,15,20,2,2022-03-31T12:04:59Z,10,1,2,8,2,NA,NA,datetime.2,2022-03-31 09:35:08
RM-6-8,15,20,1,2022-03-31T12:05:17Z,11,1,1.8181818181818181,9.09090909090909,12.727272727272727,NA,NA,datetime.1,2022-03-31 09:35:22
RM-6-8,15,20,1,2022-03-31T12:05:17Z,11,1,1.8181818181818181,9.09090909090909,12.727272727272727,NA,NA,datetime.2,2022-03-31 09:35:24
RM-6-9,3,20,1,2022-03-31T12:35:07Z,12,1,1.6666666666666667,15,NA,NA,NA,datetime.1,2022-03-31 10:05:16
RM-6-9,3,20,2,2022-03-31T12:35:39Z,14,1,1.4285714285714286,10,NA,NA,NA,datetime.1,2022-03-31 10:05:46
RM-6-9,3,20,1,2022-03-31T12:36:00Z,12,1,1.6666666666666667,13.333333333333334,NA,NA,NA,datetime.1,2022-03-31 10:06:08
RM-6-9,3,20,2,2022-03-31T12:36:19Z,13,1,1.5384615384615385,9.23076923076923,NA,NA,NA,datetime.1,2022-03-31 10:06:26
RM-6-9,3,20,1,2022-03-31T12:36:44Z,12,1,1.6666666666666667,13.333333333333334,NA,NA,NA,datetime.1,2022-03-31 10:06:52
RM-6-9,3,20,2,2022-03-31T12:37:08Z,13,1,1.5384615384615385,7.692307692307692,NA,NA,NA,datetime.1,2022-03-31 10:07:16
RM-6-9,5,20,1,2022-03-31T12:37:38Z,12,1,1.6666666666666667,11.666666666666668,NA,NA,NA,datetime.1,2022-03-31 10:07:45
RM-6-9,5,20,2,2022-03-31T12:38:09Z,13,1,1.5384615384615385,10.769230769230768,NA,NA,NA,datetime.1,2022-03-31 10:08:15
RM-6-9,5,20,1,2022-03-31T12:38:30Z,13,1,1.5384615384615385,10.76923076923077,NA,NA,NA,datetime.1,2022-03-31 10:08:37
RM-6-9,5,20,2,2022-03-31T12:38:50Z,12,1,1.6666666666666667,8.333333333333332,NA,NA,NA,datetime.1,2022-03-31 10:08:57
RM-6-9,5,20,1,2022-03-31T12:39:10Z,13,1,1.5384615384615385,13.846153846153847,NA,NA,NA,datetime.1,2022-03-31 10:09:19
RM-6-9,5,20,2,2022-03-31T12:39:32Z,12,1,1.6666666666666667,10,NA,NA,NA,datetime.1,2022-03-31 10:09:38
RM-6-9,10,20,1,2022-03-31T12:39:55Z,11,1,1.8181818181818181,14.545454545454545,NA,NA,NA,datetime.1,2022-03-31 10:10:03
RM-6-9,10,20,2,2022-03-31T12:40:15Z,12,1,1.6666666666666667,10,NA,NA,NA,datetime.1,2022-03-31 10:10:21
RM-6-9,10,20,1,2022-03-31T12:40:34Z,12,1,1.6666666666666667,13.333333333333334,NA,NA,NA,datetime.1,2022-03-31 10:10:42
RM-6-9,10,20,2,2022-03-31T12:40:55Z,13,1,1.5384615384615385,9.23076923076923,NA,NA,NA,datetime.1,2022-03-31 10:11:02
RM-6-9,10,20,1,2022-03-31T12:41:15Z,13,1,1.5384615384615385,12.307692307692308,NA,NA,NA,datetime.1,2022-03-31 10:11:23
RM-6-9,10,20,2,2022-03-31T12:41:37Z,12,1,1.6666666666666667,8.333333333333332,NA,NA,NA,datetime.1,2022-03-31 10:11:44
RM-6-9,12,20,1,2022-03-31T12:41:59Z,12,1,1.6666666666666667,13.333333333333334,NA,NA,NA,datetime.1,2022-03-31 10:12:07
RM-6-9,12,20,2,2022-03-31T12:42:21Z,13,1,1.5384615384615385,9.23076923076923,NA,NA,NA,datetime.1,2022-03-31 10:12:28
RM-6-9,12,20,1,2022-03-31T12:42:41Z,12,1,1.6666666666666667,11.666666666666668,NA,NA,NA,datetime.1,2022-03-31 10:12:48
RM-6-9,12,20,2,2022-03-31T12:43:00Z,12,1,1.6666666666666667,10,NA,NA,NA,datetime.1,2022-03-31 10:13:06
RM-6-9,12,20,1,2022-03-31T12:43:19Z,12,1,1.6666666666666667,15,NA,NA,NA,datetime.1,2022-03-31 10:13:28
RM-6-9,15,20,1,2022-03-31T12:44:05Z,13,1,1.5384615384615385,13.846153846153847,NA,NA,NA,datetime.1,2022-03-31 10:14:14
RM-6-9,15,20,2,2022-03-31T12:44:28Z,14,1,1.4285714285714286,7.142857142857142,NA,NA,NA,datetime.1,2022-03-31 10:14:37
RM-6-9,15,20,1,2022-03-31T12:44:51Z,13,1,1.5384615384615385,13.846153846153847,NA,NA,NA,datetime.1,2022-03-31 10:15:00
RM-6-9,15,20,2,2022-03-31T12:45:14Z,14,1,1.4285714285714286,8.571428571428571,NA,NA,NA,datetime.1,2022-03-31 10:15:22
RM-6-9,15,20,1,2022-03-31T12:45:38Z,14,1,1.4285714285714286,12.857142857142858,NA,NA,NA,datetime.1,2022-03-31 10:15:47
RM-6-9,15,20,2,2022-03-31T12:46:00Z,14,1,1.4285714285714286,8.571428571428571,NA,NA,NA,datetime.1,2022-03-31 10:16:08
RM-6-9,20,20,2,2022-03-31T12:47:33Z,13,1,1.5384615384615385,6.153846153846153,NA,NA,NA,datetime.1,2022-03-31 10:17:42
RM-6-9,20,20,1,2022-03-31T12:48:19Z,13,1,1.5384615384615385,13.846153846153847,NA,NA,NA,datetime.1,2022-03-31 10:18:28
RM-6-7,3,20,1,2022-03-31T13:54:33Z,10,1,2,14,NA,NA,NA,datetime.1,2022-03-31 11:24:40
RM-6-7,3,20,2,2022-03-31T13:54:59Z,12,1,1.6666666666666667,13.333333333333332,NA,NA,NA,datetime.1,2022-03-31 11:25:03
RM-6-7,3,20,1,2022-03-31T13:55:16Z,12,1,1.6666666666666667,10,NA,NA,NA,datetime.1,2022-03-31 11:25:22
RM-6-7,3,20,2,2022-03-31T13:55:35Z,11,1,1.8181818181818181,10.90909090909091,NA,NA,NA,datetime.1,2022-03-31 11:25:40
RM-6-7,5,20,1,2022-03-31T13:56:37Z,11,1,1.8181818181818181,12.727272727272727,NA,NA,NA,datetime.1,2022-03-31 11:26:44
RM-6-7,5,20,2,2022-03-31T13:57:24Z,11,1,1.8181818181818181,5.454545454545455,NA,NA,NA,datetime.1,2022-03-31 11:27:32
RM-6-7,5,20,1,2022-03-31T13:57:45Z,11,1,1.8181818181818181,12.727272727272727,NA,NA,NA,datetime.1,2022-03-31 11:27:52
RM-6-7,5,20,2,2022-03-31T13:58:07Z,11,1,1.8181818181818181,14.545454545454547,10.90909090909091,NA,NA,datetime.1,2022-03-31 11:28:10
RM-6-7,5,20,2,2022-03-31T13:58:07Z,11,1,1.8181818181818181,14.545454545454547,10.90909090909091,NA,NA,datetime.2,2022-03-31 11:28:12
RM-6-7,5,20,1,2022-03-31T13:58:26Z,11,1,1.8181818181818181,7.2727272727272725,NA,NA,NA,datetime.1,2022-03-31 11:28:30
RM-6-7,5,20,2,2022-03-31T13:58:42Z,11,1,1.8181818181818181,5.454545454545455,NA,NA,NA,datetime.1,2022-03-31 11:28:50
RM-6-7,10,20,1,2022-03-31T13:59:03Z,10,1,2,8,12,NA,NA,datetime.1,2022-03-31 11:29:07
RM-6-7,10,20,1,2022-03-31T13:59:03Z,10,1,2,8,12,NA,NA,datetime.2,2022-03-31 11:29:09
RM-6-7,10,20,2,2022-03-31T13:59:21Z,11,1,1.8181818181818181,7.272727272727273,3.6363636363636367,NA,NA,datetime.1,2022-03-31 11:29:28
RM-6-7,10,20,2,2022-03-31T13:59:21Z,11,1,1.8181818181818181,7.272727272727273,3.6363636363636367,NA,NA,datetime.2,2022-03-31 11:29:30
RM-6-7,10,20,1,2022-03-31T13:59:40Z,11,1,1.8181818181818181,10.909090909090908,14.545454545454545,NA,NA,datetime.1,2022-03-31 11:29:46
RM-6-7,10,20,1,2022-03-31T13:59:40Z,11,1,1.8181818181818181,10.909090909090908,14.545454545454545,NA,NA,datetime.2,2022-03-31 11:29:48
RM-6-7,10,20,2,2022-03-31T13:59:58Z,12,1,1.6666666666666667,10,6.666666666666666,NA,NA,datetime.1,2022-03-31 11:30:04
RM-6-7,10,20,2,2022-03-31T13:59:58Z,12,1,1.6666666666666667,10,6.666666666666666,NA,NA,datetime.2,2022-03-31 11:30:06
RM-6-7,10,20,1,2022-03-31T14:00:18Z,12,1,1.6666666666666667,11.666666666666668,15,NA,NA,datetime.1,2022-03-31 11:30:25
RM-6-7,10,20,1,2022-03-31T14:00:18Z,12,1,1.6666666666666667,11.666666666666668,15,NA,NA,datetime.2,2022-03-31 11:30:27
RM-6-7,10,20,2,2022-03-31T14:00:38Z,12,1,1.6666666666666667,11.666666666666666,8.333333333333332,NA,NA,datetime.1,2022-03-31 11:30:43
RM-6-7,10,20,2,2022-03-31T14:00:38Z,12,1,1.6666666666666667,11.666666666666666,8.333333333333332,NA,NA,datetime.2,2022-03-31 11:30:45
RM-6-7,12,20,1,2022-03-31T14:01:05Z,10,1,2,8,12,NA,NA,datetime.1,2022-03-31 11:31:09
RM-6-7,12,20,1,2022-03-31T14:01:05Z,10,1,2,8,12,NA,NA,datetime.2,2022-03-31 11:31:11
RM-6-7,12,20,2,2022-03-31T14:01:24Z,11,1,1.8181818181818181,12.727272727272727,7.272727272727273,3.6363636363636367,NA,datetime.1,2022-03-31 11:31:28
RM-6-7,12,20,2,2022-03-31T14:01:24Z,11,1,1.8181818181818181,12.727272727272727,7.272727272727273,3.6363636363636367,NA,datetime.2,2022-03-31 11:31:31
RM-6-7,12,20,2,2022-03-31T14:01:24Z,11,1,1.8181818181818181,12.727272727272727,7.272727272727273,3.6363636363636367,NA,datetime.3,2022-03-31 11:31:33
RM-6-7,12,20,1,2022-03-31T14:01:45Z,11,1,1.8181818181818181,3.6363636363636362,7.2727272727272725,10.909090909090908,NA,datetime.1,2022-03-31 11:31:47
RM-6-7,12,20,1,2022-03-31T14:01:45Z,11,1,1.8181818181818181,3.6363636363636362,7.2727272727272725,10.909090909090908,NA,datetime.2,2022-03-31 11:31:49
RM-6-7,12,20,1,2022-03-31T14:01:45Z,11,1,1.8181818181818181,3.6363636363636362,7.2727272727272725,10.909090909090908,NA,datetime.3,2022-03-31 11:31:51
RM-6-7,12,20,2,2022-03-31T14:02:02Z,12,1,1.6666666666666667,13.333333333333332,10,6.666666666666666,NA,datetime.1,2022-03-31 11:32:06
RM-6-7,12,20,2,2022-03-31T14:02:02Z,12,1,1.6666666666666667,13.333333333333332,10,6.666666666666666,NA,datetime.2,2022-03-31 11:32:08
RM-6-7,12,20,2,2022-03-31T14:02:02Z,12,1,1.6666666666666667,13.333333333333332,10,6.666666666666666,NA,datetime.3,2022-03-31 11:32:10
RM-6-7,12,20,1,2022-03-31T14:02:22Z,12,1,1.6666666666666667,5,8.333333333333334,11.666666666666668,NA,datetime.1,2022-03-31 11:32:25
RM-6-7,12,20,1,2022-03-31T14:02:22Z,12,1,1.6666666666666667,5,8.333333333333334,11.666666666666668,NA,datetime.2,2022-03-31 11:32:27
RM-6-7,12,20,1,2022-03-31T14:02:22Z,12,1,1.6666666666666667,5,8.333333333333334,11.666666666666668,NA,datetime.3,2022-03-31 11:32:29
RM-6-7,12,20,2,2022-03-31T14:02:40Z,11,1,1.8181818181818181,12.727272727272727,9.090909090909092,5.454545454545455,NA,datetime.1,2022-03-31 11:32:44
RM-6-7,12,20,2,2022-03-31T14:02:40Z,11,1,1.8181818181818181,12.727272727272727,9.090909090909092,5.454545454545455,NA,datetime.2,2022-03-31 11:32:46
RM-6-7,12,20,2,2022-03-31T14:02:40Z,11,1,1.8181818181818181,12.727272727272727,9.090909090909092,5.454545454545455,NA,datetime.3,2022-03-31 11:32:48
RM-6-7,15,20,1,2022-03-31T14:03:00Z,10,1,2,8,14,18,NA,datetime.1,2022-03-31 11:33:04
RM-6-7,15,20,1,2022-03-31T14:03:00Z,10,1,2,8,14,18,NA,datetime.2,2022-03-31 11:33:07
RM-6-7,15,20,1,2022-03-31T14:03:00Z,10,1,2,8,14,18,NA,datetime.3,2022-03-31 11:33:09
RM-6-7,15,20,2,2022-03-31T14:03:24Z,11,1,1.8181818181818181,10.90909090909091,7.272727272727273,1.8181818181818201,NA,datetime.1,2022-03-31 11:33:29
RM-6-7,15,20,2,2022-03-31T14:03:24Z,11,1,1.8181818181818181,10.90909090909091,7.272727272727273,1.8181818181818201,NA,datetime.2,2022-03-31 11:33:31
RM-6-7,15,20,2,2022-03-31T14:03:24Z,11,1,1.8181818181818181,10.90909090909091,7.272727272727273,1.8181818181818201,NA,datetime.3,2022-03-31 11:33:34
RM-6-7,15,20,1,2022-03-31T14:03:43Z,10,1,2,8,12,NA,NA,datetime.1,2022-03-31 11:33:47
RM-6-7,15,20,1,2022-03-31T14:03:43Z,10,1,2,8,12,NA,NA,datetime.2,2022-03-31 11:33:49
RM-6-7,15,20,2,2022-03-31T14:03:58Z,10,1,2,10,6,0,NA,datetime.1,2022-03-31 11:34:03
RM-6-7,15,20,2,2022-03-31T14:03:58Z,10,1,2,10,6,0,NA,datetime.2,2022-03-31 11:34:05
RM-6-7,15,20,2,2022-03-31T14:03:58Z,10,1,2,10,6,0,NA,datetime.3,2022-03-31 11:34:08
RM-6-7,15,20,1,2022-03-31T14:04:19Z,10,1,2,8,12,NA,NA,datetime.1,2022-03-31 11:34:23
RM-6-7,15,20,1,2022-03-31T14:04:19Z,10,1,2,8,12,NA,NA,datetime.2,2022-03-31 11:34:25
RM-6-7,15,20,2,2022-03-31T14:04:40Z,11,1,1.8181818181818181,14.545454545454547,5.454545454545455,1.8181818181818201,NA,datetime.1,2022-03-31 11:34:43
RM-6-7,15,20,2,2022-03-31T14:04:40Z,11,1,1.8181818181818181,14.545454545454547,5.454545454545455,1.8181818181818201,NA,datetime.2,2022-03-31 11:34:48
RM-6-7,15,20,2,2022-03-31T14:04:40Z,11,1,1.8181818181818181,14.545454545454547,5.454545454545455,1.8181818181818201,NA,datetime.3,2022-03-31 11:34:50
RM-6-7,20,20,1,2022-03-31T14:05:00Z,10,1,2,10,14,18,NA,datetime.1,2022-03-31 11:35:05
RM-6-7,20,20,1,2022-03-31T14:05:00Z,10,1,2,10,14,18,NA,datetime.2,2022-03-31 11:35:07
RM-6-7,20,20,1,2022-03-31T14:05:00Z,10,1,2,10,14,18,NA,datetime.3,2022-03-31 11:35:09
RM-6-7,20,20,2,2022-03-31T14:05:19Z,10,1,2,12,8,NA,NA,datetime.1,2022-03-31 11:35:23
RM-6-7,20,20,2,2022-03-31T14:05:19Z,10,1,2,12,8,NA,NA,datetime.2,2022-03-31 11:35:25
RM-6-7,20,20,2,2022-03-31T14:05:53Z,10,1,2,8,2,NA,NA,datetime.1,2022-03-31 11:35:59
RM-6-7,20,20,2,2022-03-31T14:05:53Z,10,1,2,8,2,NA,NA,datetime.2,2022-03-31 11:36:02
RM-6-7,20,20,1,2022-03-31T14:06:12Z,10,1,2,10,14,NA,NA,datetime.1,2022-03-31 11:36:17
RM-6-7,20,20,1,2022-03-31T14:06:12Z,10,1,2,10,14,NA,NA,datetime.2,2022-03-31 11:36:19
RM-6-7,20,20,2,2022-03-31T14:06:31Z,11,1,1.8181818181818181,10.90909090909091,7.272727272727273,NA,NA,datetime.1,2022-03-31 11:36:36
RM-6-7,20,20,2,2022-03-31T14:06:31Z,11,1,1.8181818181818181,10.90909090909091,7.272727272727273,NA,NA,datetime.2,2022-03-31 11:36:38
RM-6-1,20,20,2,2022-03-31T15:08:37Z,11,1,1.8181818181818181,16.363636363636363,9.090909090909092,NA,NA,datetime.1,2022-03-31 12:38:39
RM-6-1,20,20,2,2022-03-31T15:08:37Z,11,1,1.8181818181818181,16.363636363636363,9.090909090909092,NA,NA,datetime.2,2022-03-31 12:38:43
RM-6-1,3,20,1,2022-04-01T01:17:11Z,9,1,2.2222222222222223,11.11111111111111,NA,NA,NA,datetime.1,2022-03-31 22:47:16
RM-6-1,3,20,2,2022-04-01T01:17:33Z,11,1,1.8181818181818181,12.727272727272727,NA,NA,NA,datetime.1,2022-03-31 22:47:37
RM-6-1,3,20,1,2022-04-01T01:17:48Z,10,1,2,10,NA,NA,NA,datetime.1,2022-03-31 22:47:53
RM-6-1,3,20,2,2022-04-01T01:18:05Z,12,1,1.6666666666666667,8.333333333333332,NA,NA,NA,datetime.1,2022-03-31 22:48:12
RM-6-1,3,20,1,2022-04-01T01:18:25Z,10,1,2,8,NA,NA,NA,datetime.1,2022-03-31 22:48:29
RM-6-1,3,20,2,2022-04-01T01:18:43Z,11,1,1.8181818181818181,9.090909090909092,NA,NA,NA,datetime.1,2022-03-31 22:48:49
RM-6-1,5,20,1,2022-04-01T01:19:00Z,12,1,1.6666666666666667,13.333333333333334,NA,NA,NA,datetime.1,2022-03-31 22:49:08
RM-6-1,5,20,2,2022-04-01T01:19:23Z,12,1,1.6666666666666667,11.666666666666666,8.333333333333332,NA,NA,datetime.1,2022-03-31 22:49:28
RM-6-1,5,20,2,2022-04-01T01:19:23Z,12,1,1.6666666666666667,11.666666666666666,8.333333333333332,NA,NA,datetime.2,2022-03-31 22:49:30
RM-6-1,5,20,1,2022-04-01T01:19:41Z,12,1,1.6666666666666667,10,13.333333333333334,NA,NA,datetime.1,2022-03-31 22:49:47
RM-6-1,5,20,1,2022-04-01T01:19:41Z,12,1,1.6666666666666667,10,13.333333333333334,NA,NA,datetime.2,2022-03-31 22:49:49
RM-6-1,5,20,2,2022-04-01T01:20:03Z,12,1,1.6666666666666667,11.666666666666666,10,NA,NA,datetime.1,2022-03-31 22:50:08
RM-6-1,5,20,2,2022-04-01T01:20:03Z,12,1,1.6666666666666667,11.666666666666666,10,NA,NA,datetime.2,2022-03-31 22:50:09
RM-6-1,5,20,1,2022-04-01T01:20:21Z,12,1,1.6666666666666667,11.666666666666668,NA,NA,NA,datetime.1,2022-03-31 22:50:28
RM-6-1,5,20,2,2022-04-01T01:20:40Z,11,1,1.8181818181818181,7.272727272727273,NA,NA,NA,datetime.1,2022-03-31 22:50:47
RM-6-1,10,20,1,2022-04-01T01:21:03Z,12,1,1.6666666666666667,10,13.333333333333334,NA,NA,datetime.1,2022-03-31 22:51:09
RM-6-1,10,20,1,2022-04-01T01:21:03Z,12,1,1.6666666666666667,10,13.333333333333334,NA,NA,datetime.2,2022-03-31 22:51:11
RM-6-1,10,20,2,2022-04-01T01:21:24Z,12,1,1.6666666666666667,11.666666666666666,8.333333333333332,5,NA,datetime.1,2022-03-31 22:51:29
RM-6-1,10,20,2,2022-04-01T01:21:24Z,12,1,1.6666666666666667,11.666666666666666,8.333333333333332,5,NA,datetime.2,2022-03-31 22:51:31
RM-6-1,10,20,2,2022-04-01T01:21:24Z,12,1,1.6666666666666667,11.666666666666666,8.333333333333332,5,NA,datetime.3,2022-03-31 22:51:33
RM-6-1,10,20,1,2022-04-01T01:21:44Z,12,1,1.6666666666666667,13.333333333333334,NA,NA,NA,datetime.1,2022-03-31 22:51:52
RM-6-1,10,20,2,2022-04-01T01:22:03Z,13,1,1.5384615384615385,12.307692307692307,9.23076923076923,6.153846153846153,NA,datetime.1,2022-03-31 22:52:08
RM-6-1,10,20,2,2022-04-01T01:22:03Z,13,1,1.5384615384615385,12.307692307692307,9.23076923076923,6.153846153846153,NA,datetime.2,2022-03-31 22:52:10
RM-6-1,10,20,2,2022-04-01T01:22:03Z,13,1,1.5384615384615385,12.307692307692307,9.23076923076923,6.153846153846153,NA,datetime.3,2022-03-31 22:52:12
RM-6-1,10,20,1,2022-04-01T01:22:25Z,13,1,1.5384615384615385,9.230769230769232,12.307692307692308,15.384615384615385,NA,datetime.1,2022-03-31 22:52:31
RM-6-1,10,20,1,2022-04-01T01:22:25Z,13,1,1.5384615384615385,9.230769230769232,12.307692307692308,15.384615384615385,NA,datetime.2,2022-03-31 22:52:33
RM-6-1,10,20,1,2022-04-01T01:22:25Z,13,1,1.5384615384615385,9.230769230769232,12.307692307692308,15.384615384615385,NA,datetime.3,2022-03-31 22:52:35
RM-6-1,10,20,2,2022-04-01T01:22:47Z,12,1,1.6666666666666667,13.333333333333332,8.333333333333332,NA,NA,datetime.1,2022-03-31 22:52:51
RM-6-1,10,20,2,2022-04-01T01:22:47Z,12,1,1.6666666666666667,13.333333333333332,8.333333333333332,NA,NA,datetime.2,2022-03-31 22:52:54
RM-6-1,12,20,1,2022-04-01T01:23:17Z,13,1,1.5384615384615385,7.6923076923076925,10.76923076923077,NA,NA,datetime.1,2022-03-31 22:53:22
RM-6-1,12,20,1,2022-04-01T01:23:17Z,13,1,1.5384615384615385,7.6923076923076925,10.76923076923077,NA,NA,datetime.2,2022-03-31 22:53:24
RM-6-1,12,20,2,2022-04-01T01:23:37Z,13,1,1.5384615384615385,13.846153846153847,10.769230769230768,7.692307692307692,NA,datetime.1,2022-03-31 22:53:41
RM-6-1,12,20,2,2022-04-01T01:23:37Z,13,1,1.5384615384615385,13.846153846153847,10.769230769230768,7.692307692307692,NA,datetime.2,2022-03-31 22:53:43
