unique_id,detection.x,detection_datetime,seconds_in,x_distance,duration,velocity,grid_dist,tod,sensitivity,num_photos
S12140712,1,2022-08-05T00:53:30Z,8,10,11,1.8181818181818181,14.545454545454545,0,3,2
S12140712,1,2022-08-05T00:53:43Z,3,10,10,2,6,0,3,2
S12140712,1,2022-08-05T00:53:44Z,4,10,10,2,8,0,3,2
S12140712,1,2022-08-05T00:53:45Z,5,10,10,2,10,0,3,2
S12140712,1,2022-08-05T00:53:46Z,6,10,10,2,12,0,3,2
S12140712,1,2022-08-05T00:54:00Z,3,10,11,1.8181818181818181,5.454545454545454,0,3,2
S12140712,1,2022-08-05T00:54:01Z,4,10,11,1.8181818181818181,7.2727272727272725,0,3,2
S12140712,1,2022-08-05T00:54:02Z,5,10,11,1.8181818181818181,9.09090909090909,0,3,2
S12140712,1,2022-08-05T00:54:19Z,4,10,10,2,8,0,3,2
S12140712,1,2022-08-05T00:54:20Z,5,10,10,2,10,0,3,2
S12140712,1,2022-08-05T00:54:38Z,4,12,10,2,8,0,3,2
S12140712,1,2022-08-05T00:54:39Z,5,12,10,2,10,0,3,2
S12140712,1,2022-08-05T00:54:41Z,7,12,10,2,14,0,3,2
S12140712,1,2022-08-05T00:54:55Z,3,12,10,2,6,0,3,2
S12140712,1,2022-08-05T00:54:56Z,4,12,10,2,8,0,3,2
S12140712,1,2022-08-05T00:54:58Z,6,12,10,2,12,0,3,2
S12140712,1,2022-08-05T00:55:12Z,3,12,10,2,6,0,3,2
S12140712,1,2022-08-05T00:55:13Z,4,12,10,2,8,0,3,2
S12140712,1,2022-08-05T00:55:15Z,6,12,10,2,12,0,3,2
S12140712,1,2022-08-05T00:55:29Z,3,12,11,1.8181818181818181,5.454545454545454,0,3,2
S12140712,1,2022-08-05T00:55:30Z,4,12,11,1.8181818181818181,7.2727272727272725,0,3,2
S12140712,1,2022-08-05T00:55:31Z,5,12,11,1.8181818181818181,9.09090909090909,0,3,2
S12140712,1,2022-08-05T00:55:45Z,4,12,10,2,8,0,3,2
S12140712,1,2022-08-05T00:55:46Z,5,12,10,2,10,0,3,2
S12140712,1,2022-08-05T00:55:48Z,7,12,10,2,14,0,3,2
S12140712,1,2022-08-05T00:56:02Z,3,12,10,2,6,0,3,2
S12140712,1,2022-08-05T00:56:03Z,4,12,10,2,8,0,3,2
S12140712,1,2022-08-05T00:56:04Z,5,12,10,2,10,0,3,2
S12140712,1,2022-08-05T00:56:05Z,6,12,10,2,12,0,3,2
S12140712,1,2022-08-05T00:56:25Z,3,15,10,2,6,0,3,2
S12140712,1,2022-08-05T00:56:26Z,4,15,10,2,8,0,3,2
S12140712,1,2022-08-05T00:56:56Z,4,15,10,2,8,0,3,2
S12140712,1,2022-08-05T00:56:57Z,5,15,10,2,10,0,3,2
S12140712,1,2022-08-05T00:57:31Z,3,15,10,2,6,0,3,2
S12140712,1,2022-08-05T00:57:32Z,4,15,10,2,8,0,3,2
S12141910,1,2022-08-05T01:33:48Z,5,3,9,2.2222222222222223,11.11111111111111,0,3,2
S12141910,1,2022-08-05T01:34:20Z,6,3,9,2.2222222222222223,13.333333333333334,0,3,2
S12141910,1,2022-08-05T01:34:52Z,6,3,10,2,12,0,3,2
S12141910,1,2022-08-05T01:35:25Z,5,5,10,2,10,0,3,2
