Unique.ID,detection,detection_datetime,seconds_in,run_dist,x_distance.y,velocity,grid_dist,brand
RM-8-8,1,2022-10-25T12:31:33Z,6,20,3,2.2222222222222223,13.333333333333334,cudde
RM-8-8,1,2022-10-25T12:32:05Z,5,20,3,2,10,cudde
RM-8-8,1,2022-10-25T12:32:30Z,5,20,3,1.8181818181818181,9.09090909090909,cudde
RM-8-8,1,2022-10-25T12:33:12Z,6,20,3,1.8181818181818181,10.909090909090908,cudde
RM-8-8,1,2022-10-25T12:33:33Z,6,20,3,2,12,cudde
RM-8-8,1,2022-10-25T12:34:02Z,6,20,5,1.8181818181818181,10.909090909090908,cudde
RM-8-8,1,2022-10-25T12:34:23Z,5,20,5,1.8181818181818181,9.09090909090909,cudde
RM-8-8,1,2022-10-25T12:34:41Z,5,20,5,1.8181818181818181,9.09090909090909,cudde
RM-8-8,1,2022-10-25T12:35:03Z,8,20,5,1.8181818181818181,14.545454545454545,cudde
RM-8-8,1,2022-10-25T12:35:23Z,5,20,5,1.6666666666666667,8.333333333333334,cudde
RM-8-8,1,2022-10-25T12:35:48Z,8,20,5,1.8181818181818181,14.545454545454545,cudde
RM-8-8,1,2022-10-25T12:37:12Z,5,20,10,1.5384615384615385,7.6923076923076925,cudde
RM-8-8,1,2022-10-25T12:37:15Z,8,20,10,1.5384615384615385,12.307692307692308,cudde
RM-8-8,1,2022-10-25T12:37:17Z,10,20,10,1.5384615384615385,15.384615384615385,cudde
RM-8-8,1,2022-10-25T12:37:40Z,4,20,10,1.5384615384615385,6.153846153846154,cudde
RM-8-8,1,2022-10-25T12:38:08Z,5,20,10,1.4285714285714286,7.142857142857143,cudde
RM-8-8,1,2022-10-25T12:38:10Z,7,20,10,1.4285714285714286,10,cudde
RM-8-8,1,2022-10-25T12:38:31Z,5,20,10,1.5384615384615385,7.6923076923076925,cudde
RM-8-8,1,2022-10-25T12:38:57Z,6,20,10,1.5384615384615385,9.230769230769232,cudde
RM-8-8,1,2022-10-25T12:38:59Z,8,20,10,1.5384615384615385,12.307692307692308,cudde
RM-8-8,1,2022-10-25T12:39:01Z,10,20,10,1.5384615384615385,15.384615384615385,cudde
RM-8-8,1,2022-10-25T12:39:31Z,5,20,12,1.5384615384615385,7.6923076923076925,cudde
RM-8-8,1,2022-10-25T12:39:35Z,9,20,12,1.5384615384615385,13.846153846153847,cudde
RM-8-8,1,2022-10-25T12:39:57Z,4,20,12,1.6666666666666667,6.666666666666667,cudde
RM-8-8,1,2022-10-25T12:40:46Z,7,20,12,1.5384615384615385,10.76923076923077,cudde
RM-8-8,1,2022-10-25T12:40:48Z,9,20,12,1.5384615384615385,13.846153846153847,cudde
RM-8-8,1,2022-10-25T12:41:31Z,7,20,12,1.6666666666666667,11.666666666666668,cudde
RM-8-8,1,2022-10-25T12:42:42Z,4,20,15,1.8181818181818181,7.2727272727272725,cudde
RM-8-8,1,2022-10-25T12:42:44Z,6,20,15,1.8181818181818181,10.909090909090908,cudde
RM-8-8,1,2022-10-25T12:42:46Z,8,20,15,1.8181818181818181,14.545454545454545,cudde
RM-8-8,1,2022-10-25T12:43:08Z,3,20,15,1.6666666666666667,5,cudde
RM-8-8,1,2022-10-25T12:43:30Z,4,20,15,1.6666666666666667,6.666666666666667,cudde
RM-8-8,1,2022-10-25T12:44:37Z,5,20,20,1.5384615384615385,7.6923076923076925,cudde
RM-8-8,1,2022-10-25T14:46:25Z,5,20,20,1.5384615384615385,7.6923076923076925,cudde
RM-8-8,1,2022-10-25T14:46:28Z,8,20,20,1.5384615384615385,12.307692307692308,cudde
RM-8-8,1,2022-10-25T12:46:53Z,8,20,20,1.5384615384615385,12.307692307692308,cudde
RM-8-1,1,2022-10-25T13:43:01Z,6,15,3,1.875,11.25,cudde
RM-8-1,1,2022-10-25T13:43:41Z,6,15,3,1.875,11.25,cudde
RM-8-1,1,2022-10-25T13:43:59Z,3,15,3,1.875,5.625,cudde
RM-8-1,1,2022-10-25T13:44:16Z,5,15,3,1.6666666666666667,8.333333333333334,cudde
RM-8-1,1,2022-10-25T13:44:33Z,3,15,3,1.875,5.625,cudde
RM-30-1,1,2022-10-26T12:50:02Z,6,20,3,2,12,cudde
RM-30-1,1,2022-10-26T12:50:20Z,6,20,3,2,12,cudde
RM-30-1,1,2022-10-26T12:50:41Z,6,20,3,2,12,cudde
RM-30-1,1,2022-10-26T12:51:18Z,6,20,3,1.8181818181818181,10.909090909090908,cudde
RM-30-1,1,2022-10-26T12:51:36Z,5,20,3,2,10,cudde
RM-30-1,1,2022-10-26T12:51:59Z,7,20,5,1.5384615384615385,10.76923076923077,cudde
RM-30-1,1,2022-10-26T12:52:39Z,7,20,5,1.8181818181818181,12.727272727272727,cudde
RM-30-1,1,2022-10-26T12:53:00Z,8,20,5,1.8181818181818181,14.545454545454545,cudde
RM-30-1,1,2022-10-26T12:53:20Z,6,20,5,1.8181818181818181,10.909090909090908,cudde
RM-30-1,1,2022-10-26T12:53:42Z,6,20,5,1.8181818181818181,10.909090909090908,cudde
RM-30-1,1,2022-10-26T12:54:02Z,8,20,5,1.8181818181818181,14.545454545454545,cudde
RM-30-1,1,2022-10-26T12:54:33Z,4,20,10,1.6666666666666667,6.666666666666667,cudde
RM-30-1,1,2022-10-26T12:54:35Z,6,20,10,1.6666666666666667,10,cudde
RM-30-1,1,2022-10-26T12:54:56Z,6,20,10,1.6666666666666667,10,cudde
RM-30-1,1,2022-10-26T12:54:58Z,8,20,10,1.6666666666666667,13.333333333333334,cudde
RM-30-1,1,2022-10-26T12:55:18Z,5,20,10,1.6666666666666667,8.333333333333334,cudde
RM-30-1,1,2022-10-26T12:55:21Z,8,20,10,1.6666666666666667,13.333333333333334,cudde
RM-30-1,1,2022-10-26T12:51:41Z,10,20,3,2,20,cudde
RM-30-1,1,2022-10-26T12:51:44Z,8,20,10,1.6666666666666667,13.333333333333334,cudde
RM-30-1,1,2022-10-26T12:56:09Z,6,20,10,1.6666666666666667,10,cudde
RM-30-1,1,2022-10-26T12:56:11Z,8,20,10,1.6666666666666667,13.333333333333334,cudde
RM-30-1,1,2022-10-26T12:56:32Z,6,20,10,1.6666666666666667,10,cudde
RM-30-1,1,2022-10-26T12:56:34Z,8,20,10,1.6666666666666667,13.333333333333334,cudde
RM-30-1,1,2022-10-26T12:57:03Z,7,20,12,1.5384615384615385,10.76923076923077,cudde
RM-30-1,1,2022-10-26T12:57:06Z,10,20,12,1.5384615384615385,15.384615384615385,cudde
RM-30-1,1,2022-10-26T12:57:34Z,6,20,12,1.8181818181818181,10.909090909090908,cudde
RM-30-1,1,2022-10-26T12:57:37Z,9,20,12,1.8181818181818181,16.363636363636363,cudde
RM-30-1,1,2022-10-26T12:57:53Z,7,20,12,1.6666666666666667,11.666666666666668,cudde
RM-30-1,1,2022-10-26T12:57:56Z,10,20,12,1.6666666666666667,16.666666666666668,cudde
RM-30-1,1,2022-10-26T12:58:18Z,8,20,12,1.6666666666666667,13.333333333333334,cudde
RM-30-1,1,2022-10-26T12:58:20Z,10,20,12,1.6666666666666667,16.666666666666668,cudde
RM-30-1,1,2022-10-26T12:58:22Z,12,20,12,1.6666666666666667,20,cudde
RM-30-1,1,2022-10-26T12:58:38Z,9,20,12,1.6666666666666667,15,cudde
RM-30-1,1,2022-10-26T12:58:41Z,12,20,12,1.6666666666666667,20,cudde
RM-30-1,1,2022-10-26T12:59:05Z,7,20,12,1.6666666666666667,11.666666666666668,cudde
RM-30-1,1,2022-10-26T12:59:07Z,9,20,12,1.6666666666666667,15,cudde
RM-30-1,1,2022-10-26T12:59:09Z,11,20,12,1.6666666666666667,18.333333333333336,cudde
RM-30-1,1,2022-10-26T12:59:32Z,5,20,15,1.6666666666666667,8.333333333333334,cudde
RM-30-1,1,2022-10-26T12:59:35Z,8,20,15,1.6666666666666667,13.333333333333334,cudde
RM-30-1,1,2022-10-26T13:00:16Z,6,20,15,1.8181818181818181,10.909090909090908,cudde
RM-30-1,1,2022-10-26T13:00:18Z,8,20,15,1.8181818181818181,14.545454545454545,cudde
RM-30-1,1,2022-10-26T13:00:39Z,9,20,15,1.8181818181818181,16.363636363636363,cudde
RM-30-1,1,2022-10-26T13:00:58Z,6,20,15,1.6666666666666667,10,cudde
RM-30-1,1,2022-10-26T13:01:00Z,8,20,15,1.6666666666666667,13.333333333333334,cudde
RM-30-1,1,2022-10-26T13:01:02Z,10,20,15,1.6666666666666667,16.666666666666668,cudde
RM-30-1,1,2022-10-26T13:01:22Z,7,20,15,1.8181818181818181,12.727272727272727,cudde
RM-30-1,1,2022-10-26T13:01:24Z,9,20,15,1.8181818181818181,16.363636363636363,cudde
RM-30-9,1,2022-10-26T12:44:50Z,6,20,3,2.2222222222222223,13.333333333333334,reconyx
RM-30-9,1,2022-10-26T12:45:10Z,9,20,3,1.8181818181818181,16.363636363636363,reconyx
RM-30-9,1,2022-10-26T12:45:29Z,7,20,3,2,14,reconyx
RM-30-9,1,2022-10-26T12:45:49Z,8,20,3,1.8181818181818181,14.545454545454545,reconyx
RM-30-9,1,2022-10-26T12:46:09Z,8,20,3,2,16,reconyx
RM-30-9,1,2022-10-26T12:46:30Z,9,20,3,1.8181818181818181,16.363636363636363,reconyx
RM-30-9,1,2022-10-26T12:46:51Z,7,20,5,2,14,reconyx
RM-30-9,1,2022-10-26T12:47:41Z,6,20,5,2,12,reconyx
RM-30-9,1,2022-10-26T12:48:04Z,8,20,5,1.8181818181818181,14.545454545454545,reconyx
RM-30-9,1,2022-10-26T12:48:24Z,8,20,5,2,16,reconyx
RM-30-9,1,2022-10-26T12:48:45Z,8,20,5,1.8181818181818181,14.545454545454545,reconyx
RM-30-9,1,2022-10-26T12:49:05Z,8,20,5,1.8181818181818181,14.545454545454545,reconyx
RM-30-9,1,2022-10-26T12:49:56Z,9,20,10,1.8181818181818181,16.363636363636363,reconyx
RM-30-9,1,2022-10-26T12:50:16Z,7,20,10,1.6666666666666667,11.666666666666668,reconyx
RM-30-9,1,2022-10-26T12:50:43Z,8,20,10,1.6666666666666667,13.333333333333334,reconyx
RM-30-9,1,2022-10-26T12:51:03Z,7,20,10,1.8181818181818181,12.727272727272727,reconyx
RM-30-9,1,2022-10-26T12:51:27Z,9,20,10,1.8181818181818181,16.363636363636363,reconyx
RM-30-9,1,2022-10-26T12:51:46Z,7,20,10,2,14,reconyx
RM-30-9,1,2022-10-26T12:52:19Z,8,20,12,1.8181818181818181,14.545454545454545,reconyx
RM-30-9,1,2022-10-26T12:52:40Z,9,20,12,1.8181818181818181,16.363636363636363,reconyx
RM-30-9,1,2022-10-26T12:53:03Z,11,20,12,1.6666666666666667,18.333333333333336,reconyx
RM-30-9,1,2022-10-26T12:53:33Z,8,20,12,1.8181818181818181,14.545454545454545,reconyx
RM-30-9,1,2022-10-26T12:53:49Z,10,20,12,1.8181818181818181,18.18181818181818,reconyx
RM-30-9,1,2022-10-26T12:54:09Z,8,20,12,1.8181818181818181,14.545454545454545,reconyx
RM-30-9,1,2022-10-26T12:54:45Z,9,20,15,1.8181818181818181,16.363636363636363,reconyx
RM-30-9,1,2022-10-26T12:55:03Z,8,20,15,1.8181818181818181,14.545454545454545,reconyx
RM-30-9,1,2022-10-26T12:55:27Z,10,20,15,1.8181818181818181,18.18181818181818,reconyx
RM-30-9,1,2022-10-26T12:55:45Z,8,20,15,1.8181818181818181,14.545454545454545,reconyx
RM-30-9,1,2022-10-26T12:56:13Z,9,20,15,1.8181818181818181,16.363636363636363,reconyx
RM-30-9,1,2022-10-26T12:56:32Z,8,20,15,1.8181818181818181,14.545454545454545,reconyx
RM-30-8,1,2022-10-26T14:35:09Z,2,10,3,1.6666666666666667,3.3333333333333335,cudde
RM-30-8,1,2022-10-26T14:35:11Z,4,10,3,1.6666666666666667,6.666666666666667,cudde
RM-30-8,1,2022-10-26T14:35:36Z,6,10,3,1.6666666666666667,10,cudde
RM-30-8,1,2022-10-26T14:35:39Z,3,10,3,1.6666666666666667,5,cudde
RM-30-8,1,2022-10-26T14:36:01Z,4,10,3,1.6666666666666667,6.666666666666667,cudde
RM-30-8,1,2022-10-26T12:38:01Z,5,10,5,2,10,cudde
RM-30-8,1,2022-10-26T12:38:03Z,1,10,5,2,2,cudde
RM-30-8,1,2022-10-26T14:38:23Z,1,10,5,2,2,cudde
RM-30-8,1,2022-10-26T14:38:43Z,4,10,5,2,8,cudde
RM-30-8,1,2022-10-26T14:38:46Z,2,10,5,2,4,cudde
RM-30-8,1,2022-10-26T14:40:20Z,6,20,10,2.2222222222222223,13.333333333333334,cudde
RM-30-8,1,2022-10-26T14:40:42Z,7,20,10,2.2222222222222223,15.555555555555557,cudde
RM-30-8,1,2022-10-26T14:41:01Z,6,20,10,2.2222222222222223,13.333333333333334,cudde
RM-30-8,1,2022-10-26T14:41:59Z,4,20,10,2.2222222222222223,8.88888888888889,cudde
RM-30-8,1,2022-10-26T14:42:27Z,2,20,10,2.2222222222222223,4.444444444444445,cudde
RM-30-8,1,2022-10-26T14:42:29Z,4,20,10,2.2222222222222223,8.88888888888889,cudde
RM-30-8,1,2022-10-26T14:42:49Z,4,20,10,2.2222222222222223,8.88888888888889,cudde
RM-30-8,1,2022-10-26T14:43:08Z,4,20,12,2,8,cudde
RM-30-8,1,2022-10-26T14:43:10Z,6,20,12,2,12,cudde
RM-30-8,1,2022-10-26T14:43:31Z,4,20,12,2,8,cudde
RM-30-8,1,2022-10-26T14:43:47Z,1,20,12,2,2,cudde
RM-30-8,1,2022-10-26T14:43:52Z,6,20,12,2,12,cudde
RM-30-8,1,2022-10-26T14:44:11Z,5,20,12,2,10,cudde
RM-30-8,1,2022-10-26T14:44:15Z,9,20,12,2,18,cudde
RM-30-8,1,2022-10-26T14:44:35Z,6,20,12,2,12,cudde
RM-30-8,1,2022-10-26T14:44:37Z,8,20,12,2,16,cudde
RM-30-8,1,2022-10-26T14:44:58Z,6,20,12,2,12,cudde
RM-30-8,1,2022-10-26T14:45:00Z,8,20,12,2,16,cudde
RM-30-8,1,2022-10-26T14:45:15Z,3,20,15,2,6,cudde
RM-30-8,1,2022-10-26T14:45:18Z,6,20,15,2,12,cudde
RM-30-8,1,2022-10-26T14:45:38Z,5,20,15,2,10,cudde
RM-30-8,1,2022-10-26T14:45:41Z,8,20,15,2,16,cudde
RM-30-8,1,2022-10-26T14:45:59Z,4,20,15,1.8181818181818181,7.2727272727272725,cudde
RM-30-8,1,2022-10-26T14:46:01Z,6,20,15,1.8181818181818181,10.909090909090908,cudde
RM-30-8,1,2022-10-26T14:46:26Z,4,20,15,1.8181818181818181,7.2727272727272725,cudde
RM-30-8,1,2022-10-26T14:46:29Z,7,20,15,1.8181818181818181,12.727272727272727,cudde
RM-30-8,1,2022-10-26T14:46:49Z,2,20,15,1.8181818181818181,3.6363636363636362,cudde
RM-30-8,1,2022-10-26T14:46:52Z,5,20,15,1.8181818181818181,9.09090909090909,cudde
RM-30-8,1,2022-10-26T14:46:54Z,7,20,15,1.8181818181818181,12.727272727272727,cudde
RM-30-8,1,2022-10-26T14:46:56Z,9,20,15,1.8181818181818181,16.363636363636363,cudde
RM-30-8,1,2022-10-26T14:47:37Z,5,20,20,1.8181818181818181,9.09090909090909,cudde
RM-30-8,1,2022-10-26T14:47:41Z,9,20,20,1.8181818181818181,16.363636363636363,cudde
RM-30-8,1,2022-10-26T14:48:00Z,2,20,20,1.6666666666666667,3.3333333333333335,cudde
RM-30-8,1,2022-10-26T14:48:02Z,4,20,20,1.6666666666666667,6.666666666666667,cudde
RM-30-8,1,2022-10-26T14:48:19Z,5,20,20,1.6666666666666667,8.333333333333334,cudde
RM-30-8,1,2022-10-26T14:48:46Z,4,20,20,1.6666666666666667,6.666666666666667,cudde
RM-30-8,1,2022-10-26T14:48:50Z,8,20,20,1.6666666666666667,13.333333333333334,cudde
RM-4-1,1,2022-10-27T12:15:19Z,5,20,3,2.2222222222222223,11.11111111111111,cudde
RM-4-1,1,2022-10-27T12:15:40Z,6,20,3,2,12,cudde
RM-4-1,1,2022-10-27T12:17:46Z,7,20,5,1.8181818181818181,12.727272727272727,cudde
RM-4-4,1,2022-10-27T14:47:02Z,5,20,3,2,10,cudde
RM-4-4,1,2022-10-27T14:47:57Z,8,20,3,1.8181818181818181,14.545454545454545,cudde
RM-4-4,1,2022-10-27T14:48:17Z,7,20,3,1.6666666666666667,11.666666666666668,cudde
RM-4-4,1,2022-10-27T14:48:39Z,6,20,3,1.8181818181818181,10.909090909090908,cudde
RM-4-4,1,2022-10-27T14:48:59Z,5,20,3,1.8181818181818181,9.09090909090909,cudde
RM-4-4,1,2022-10-27T14:49:34Z,7,20,5,1.5384615384615385,10.76923076923077,cudde
RM-4-4,1,2022-10-27T14:50:02Z,7,20,5,1.4285714285714286,10,cudde
RM-4-4,1,2022-10-27T14:50:21Z,5,20,5,1.4285714285714286,7.142857142857143,cudde
RM-4-4,1,2022-10-27T14:50:25Z,9,20,5,1.4285714285714286,12.857142857142858,cudde
RM-4-4,1,2022-10-27T14:50:53Z,8,20,5,1.5384615384615385,12.307692307692308,cudde
RM-4-4,1,2022-10-27T14:51:16Z,7,20,5,1.3333333333333333,9.333333333333332,cudde
RM-4-4,1,2022-10-27T15:01:43Z,8,20,5,1.5384615384615385,12.307692307692308,cudde
RM-4-4,1,2022-10-27T14:52:08Z,5,20,10,2,10,cudde
RM-4-4,1,2022-10-27T14:52:10Z,7,20,10,2,14,cudde
RM-4-4,1,2022-10-27T14:52:26Z,5,20,10,2,10,cudde
RM-4-4,1,2022-10-27T14:52:28Z,7,20,10,2,14,cudde
RM-4-4,1,2022-10-27T14:52:49Z,6,20,10,2,12,cudde
RM-4-4,1,2022-10-27T14:53:07Z,5,20,10,2,10,cudde
RM-4-4,1,2022-10-27T14:53:09Z,7,20,10,2,14,cudde
RM-4-4,1,2022-10-27T14:53:30Z,5,20,10,2,10,cudde
RM-4-4,1,2022-10-27T14:53:48Z,5,20,10,2,10,cudde
RM-4-4,1,2022-10-27T14:53:50Z,7,20,10,2,14,cudde
RM-4-4,1,2022-10-27T14:54:14Z,5,20,12,2,10,cudde
RM-4-4,1,2022-10-27T14:54:17Z,8,20,12,2,16,cudde
RM-4-4,1,2022-10-27T14:54:34Z,3,20,12,2,6,cudde
RM-4-4,1,2022-10-27T14:54:36Z,5,20,12,2,10,cudde
RM-4-4,1,2022-10-27T14:54:56Z,5,20,12,2,10,cudde
RM-4-4,1,2022-10-27T14:55:12Z,5,20,12,2,10,cudde
RM-4-4,1,2022-10-27T14:55:15Z,8,20,12,2,16,cudde
RM-4-4,1,2022-10-27T14:55:37Z,6,20,12,2.2222222222222223,13.333333333333334,cudde
RM-4-4,1,2022-10-27T14:55:39Z,8,20,12,2.2222222222222223,17.77777777777778,cudde
RM-4-4,1,2022-10-27T14:55:55Z,5,20,12,2,10,cudde
RM-4-4,1,2022-10-27T14:55:57Z,7,20,12,2,14,cudde
RM-4-4,1,2022-10-27T14:56:18Z,5,20,15,2,10,cudde
RM-4-4,1,2022-10-27T14:56:20Z,7,20,15,2,14,cudde
RM-4-4,1,2022-10-27T14:56:23Z,10,20,15,2,20,cudde
RM-4-4,1,2022-10-27T14:56:37Z,4,20,15,2,8,cudde
RM-4-4,1,2022-10-27T14:56:41Z,8,20,15,2,16,cudde
RM-4-4,1,2022-10-27T14:56:56Z,5,20,15,2,10,cudde
RM-4-4,1,2022-10-27T14:56:58Z,7,20,15,2,14,cudde
RM-4-4,1,2022-10-27T14:57:00Z,9,20,15,2,18,cudde
RM-4-4,1,2022-10-27T14:57:15Z,3,20,15,2,6,cudde
RM-4-4,1,2022-10-27T14:57:17Z,5,20,15,2,10,cudde
RM-4-4,1,2022-10-27T14:57:19Z,7,20,15,2,14,cudde
RM-4-4,1,2022-10-27T14:57:43Z,5,20,15,2,10,cudde
RM-4-4,1,2022-10-27T14:57:46Z,8,20,15,2,16,cudde
RM-4-4,1,2022-10-27T14:58:02Z,6,20,15,2,12,cudde
RM-4-4,1,2022-10-27T14:58:05Z,9,20,15,2,18,cudde
RM-4-4,1,2022-10-27T14:58:25Z,3,20,20,1.8181818181818181,5.454545454545454,cudde
RM-4-4,1,2022-10-27T14:58:53Z,7,20,20,1.6666666666666667,11.666666666666668,cudde
RM-4-4,1,2022-10-27T14:58:55Z,9,20,20,1.6666666666666667,15,cudde
RM-4-4,1,2022-10-27T14:59:14Z,6,20,20,1.6666666666666667,10,cudde
RM-4-4,1,2022-10-27T14:59:16Z,8,20,20,1.6666666666666667,13.333333333333334,cudde
RM-4-4,1,2022-10-27T14:59:19Z,11,20,20,1.6666666666666667,18.333333333333336,cudde
RM-4-4,1,2022-10-27T14:59:31Z,2,20,20,1.6666666666666667,3.3333333333333335,cudde
RM-4-4,1,2022-10-27T14:59:35Z,6,20,20,1.6666666666666667,10,cudde
RM-4-4,1,2022-10-27T14:59:38Z,9,20,20,1.6666666666666667,15,cudde
RM-4-4,1,2022-10-27T14:59:56Z,6,20,20,1.6666666666666667,10,cudde
RM-4-4,1,2022-10-27T14:59:58Z,8,20,20,1.6666666666666667,13.333333333333334,cudde
RM-4-4,1,2022-10-27T15:00:21Z,5,20,20,1.6666666666666667,8.333333333333334,cudde
RM-4-4,1,2022-10-27T15:00:24Z,8,20,20,1.6666666666666667,13.333333333333334,cudde
RM-14-3,1,2022-10-28T12:33:06Z,6,20,3,2.2222222222222223,13.333333333333334,cudde
RM-14-3,1,2022-10-28T12:33:24Z,6,20,3,2,12,cudde
RM-14-3,1,2022-10-28T12:33:43Z,5,20,3,1.8181818181818181,9.09090909090909,cudde
RM-14-3,1,2022-10-28T12:34:04Z,6,20,3,2,12,cudde
RM-14-3,1,2022-10-28T12:34:26Z,5,20,3,1.8181818181818181,9.09090909090909,cudde
RM-14-3,1,2022-10-28T12:34:46Z,6,20,3,2,12,cudde
RM-14-3,1,2022-10-28T12:35:13Z,4,20,5,2,8,cudde
RM-14-3,1,2022-10-28T12:35:39Z,5,20,5,2,10,cudde
RM-14-3,1,2022-10-28T12:36:02Z,5,20,5,2,10,cudde
RM-14-3,1,2022-10-28T12:36:26Z,5,20,5,2,10,cudde
RM-14-3,1,2022-10-28T12:36:45Z,5,20,5,2.2222222222222223,11.11111111111111,cudde
RM-14-3,1,2022-10-28T12:37:04Z,5,20,5,2,10,cudde
RM-14-3,1,2022-10-28T12:37:53Z,5,20,10,1.8181818181818181,9.09090909090909,cudde
RM-14-3,1,2022-10-28T12:37:56Z,8,20,10,1.8181818181818181,14.545454545454545,cudde
RM-14-3,1,2022-10-28T12:38:14Z,6,20,10,1.6666666666666667,10,cudde
RM-14-3,1,2022-10-28T12:38:17Z,9,20,10,1.6666666666666667,15,cudde
RM-14-3,1,2022-10-28T12:38:37Z,5,20,10,2,10,cudde
RM-14-3,1,2022-10-28T12:38:40Z,8,20,10,2,16,cudde
RM-14-3,1,2022-10-28T12:38:58Z,5,20,10,1.8181818181818181,9.09090909090909,cudde
RM-14-3,1,2022-10-28T12:39:01Z,8,20,10,1.8181818181818181,14.545454545454545,cudde
RM-14-3,1,2022-10-28T12:39:19Z,4,20,10,1.8181818181818181,7.2727272727272725,cudde
RM-14-3,1,2022-10-28T12:39:22Z,7,20,10,1.8181818181818181,12.727272727272727,cudde
RM-14-3,1,2022-10-28T12:39:42Z,5,20,10,1.8181818181818181,9.09090909090909,cudde
RM-14-3,1,2022-10-28T12:39:45Z,8,20,10,1.8181818181818181,14.545454545454545,cudde
RM-14-3,1,2022-10-28T12:40:11Z,5,20,12,1.8181818181818181,9.09090909090909,cudde
RM-14-3,1,2022-10-28T12:40:13Z,7,20,12,1.8181818181818181,12.727272727272727,cudde
RM-14-3,1,2022-10-28T12:40:31Z,5,20,12,1.6666666666666667,8.333333333333334,cudde
RM-14-3,1,2022-10-28T12:40:34Z,8,20,12,1.6666666666666667,13.333333333333334,cudde
RM-14-3,1,2022-10-28T12:41:15Z,5,20,12,1.6666666666666667,8.333333333333334,cudde
RM-14-3,1,2022-10-28T12:41:18Z,8,20,12,1.6666666666666667,13.333333333333334,cudde
RM-14-3,1,2022-10-28T12:41:20Z,10,20,12,1.6666666666666667,16.666666666666668,cudde
RM-14-3,1,2022-10-28T12:41:40Z,6,20,12,1.8181818181818181,10.909090909090908,cudde
RM-14-3,1,2022-10-28T12:41:42Z,8,20,12,1.8181818181818181,14.545454545454545,cudde
RM-14-3,1,2022-10-28T12:42:02Z,4,20,12,1.6666666666666667,6.666666666666667,cudde
RM-14-3,1,2022-10-28T12:42:05Z,7,20,12,1.6666666666666667,11.666666666666668,cudde
RM-14-3,1,2022-10-28T12:42:07Z,9,20,12,1.6666666666666667,15,cudde
RM-14-3,1,2022-10-28T12:42:55Z,4,20,15,1.8181818181818181,7.2727272727272725,cudde
RM-14-3,1,2022-10-28T12:42:58Z,7,20,15,1.8181818181818181,12.727272727272727,cudde
RM-14-3,1,2022-10-28T12:44:05Z,5,20,15,1.8181818181818181,9.09090909090909,cudde
RM-14-3,1,2022-10-28T12:44:08Z,8,20,15,1.8181818181818181,14.545454545454545,cudde
RM-14-2,1,2022-10-28T13:26:13Z,7,20,3,1.8181818181818181,12.727272727272727,cudde
RM-14-2,1,2022-10-28T13:26:32Z,6,20,3,1.8181818181818181,10.909090909090908,cudde
RM-14-2,1,2022-10-28T13:26:53Z,5,20,3,1.8181818181818181,9.09090909090909,cudde
RM-14-2,1,2022-10-28T13:27:14Z,7,20,3,1.8181818181818181,12.727272727272727,cudde
RM-14-2,1,2022-10-28T13:27:35Z,9,20,3,1.8181818181818181,16.363636363636363,cudde
RM-14-2,1,2022-10-28T13:28:03Z,6,20,5,1.6666666666666667,10,cudde
RM-14-2,1,2022-10-28T13:28:25Z,7,20,5,1.6666666666666667,11.666666666666668,cudde
RM-14-2,1,2022-10-28T13:29:10Z,4,20,5,1.6666666666666667,6.666666666666667,cudde
RM-14-2,1,2022-10-28T13:29:33Z,6,20,5,1.8181818181818181,10.909090909090908,cudde
RM-14-2,1,2022-10-28T13:29:54Z,5,20,5,1.8181818181818181,9.09090909090909,cudde
RM-14-2,1,2022-10-28T13:30:31Z,8,20,10,1.6666666666666667,13.333333333333334,cudde
RM-14-2,1,2022-10-28T13:30:53Z,7,20,10,1.8181818181818181,12.727272727272727,cudde
RM-14-2,1,2022-10-28T13:31:12Z,4,20,10,1.8181818181818181,7.2727272727272725,cudde
RM-14-2,1,2022-10-28T13:31:35Z,7,20,10,1.8181818181818181,12.727272727272727,cudde
RM-14-2,1,2022-10-28T13:31:54Z,6,20,10,1.8181818181818181,10.909090909090908,cudde
RM-14-2,1,2022-10-28T13:32:15Z,3,20,10,1.8181818181818181,5.454545454545454,cudde
RM-14-2,1,2022-10-28T13:32:18Z,6,20,10,1.8181818181818181,10.909090909090908,cudde
RM-14-2,1,2022-10-28T13:32:48Z,9,20,12,1.8181818181818181,16.363636363636363,cudde
RM-14-2,1,2022-10-28T13:33:05Z,6,20,12,1.8181818181818181,10.909090909090908,cudde
RM-14-2,1,2022-10-28T13:33:08Z,9,20,12,1.8181818181818181,16.363636363636363,cudde
RM-14-2,1,2022-10-28T13:33:26Z,6,20,12,1.8181818181818181,10.909090909090908,cudde
RM-14-2,1,2022-10-28T13:33:29Z,9,20,12,1.8181818181818181,16.363636363636363,cudde
RM-14-2,1,2022-10-28T13:33:46Z,3,20,12,1.8181818181818181,5.454545454545454,cudde
RM-14-2,1,2022-10-28T13:34:10Z,8,20,12,1.6666666666666667,13.333333333333334,cudde
RM-14-2,1,2022-10-28T13:34:13Z,11,20,12,1.6666666666666667,18.333333333333336,cudde
RM-14-2,1,2022-10-28T13:34:29Z,4,20,12,1.8181818181818181,7.2727272727272725,cudde
RM-14-2,1,2022-10-28T13:34:31Z,6,20,12,1.8181818181818181,10.909090909090908,cudde
