unique_id,num_photos,sensitivity,detection.x,detection_time,sec_in,x_distance,duration,velocity.y,y_dist,date
WP-3,1,3,1,2022-02-23T21:07:47Z,4,12,10,2,8,2022-02-23
WP-3,1,3,1,2022-02-23T21:07:49Z,6,12,10,2,12,2022-02-23
WP-3,1,3,1,2022-02-23T21:08:09Z,4,12,10,2,8,2022-02-23
WP-3,1,3,1,2022-02-23T21:08:11Z,6,12,10,2,12,2022-02-23
WP-3,1,3,1,2022-02-23T21:08:34Z,3,15,9,2.2222222222222223,6.666666666666667,2022-02-23
WP-3,1,3,1,2022-02-23T21:08:37Z,6,15,9,2.2222222222222223,13.333333333333334,2022-02-23
WP-3,1,3,1,2022-02-23T21:08:55Z,3,15,10,2,6,2022-02-23
WP-3,1,3,1,2022-02-23T21:08:56Z,4,15,10,2,8,2022-02-23
WP-3,1,3,1,2022-02-23T21:08:57Z,5,15,10,2,10,2022-02-23
WP-3,1,3,1,2022-02-23T21:08:59Z,7,15,10,2,14,2022-02-23
WP-3,1,3,1,2022-02-23T21:09:17Z,3,15,10,2,6,2022-02-23
WP-3,1,3,1,2022-02-23T21:09:18Z,4,15,10,2,8,2022-02-23
WP-3,1,3,1,2022-02-23T21:09:19Z,5,15,10,2,10,2022-02-23
WP-3,1,3,1,2022-02-23T21:09:21Z,7,15,10,2,14,2022-02-23
WP-3,1,3,1,2022-02-23T21:09:42Z,4,15,10,2,8,2022-02-23
WP-3,1,3,1,2022-02-23T21:09:43Z,5,15,10,2,10,2022-02-23
WP-3,1,3,1,2022-02-23T21:09:46Z,8,15,10,2,16,2022-02-23
WP-3,1,3,1,2022-02-23T21:10:06Z,3,15,10,2,6,2022-02-23
WP-3,1,3,1,2022-02-23T21:10:07Z,4,15,10,2,8,2022-02-23
WP-3,1,3,1,2022-02-23T21:10:09Z,6,15,10,2,12,2022-02-23
WP-3,1,3,1,2022-02-23T21:10:32Z,4,15,10,2,8,2022-02-23
WP-3,1,3,1,2022-02-23T21:10:33Z,5,15,10,2,10,2022-02-23
WP-3,1,3,1,2022-02-23T21:11:04Z,3,20,10,2,6,2022-02-23
WP-3,1,3,1,2022-02-23T21:11:05Z,4,20,10,2,8,2022-02-23
WP-3,1,3,1,2022-02-23T21:11:09Z,8,20,10,2,16,2022-02-23
WP-3,1,3,1,2022-02-23T21:11:10Z,9,20,10,2,18,2022-02-23
WP-3,1,3,1,2022-02-23T21:11:27Z,3,20,10,2,6,2022-02-23
WP-3,1,3,1,2022-02-23T21:11:29Z,5,20,10,2,10,2022-02-23
WP-3,1,3,1,2022-02-23T21:11:30Z,6,20,10,2,12,2022-02-23
WP-3,1,3,1,2022-02-23T21:11:32Z,8,20,10,2,16,2022-02-23
WP-3,1,3,1,2022-02-23T21:11:33Z,9,20,10,2,18,2022-02-23
WP-3,1,3,1,2022-02-23T21:11:48Z,2,20,10,2,4,2022-02-23
WP-3,1,3,1,2022-02-23T21:11:49Z,3,20,10,2,6,2022-02-23
WP-3,1,3,1,2022-02-23T21:11:53Z,7,20,10,2,14,2022-02-23
WP-3,1,3,1,2022-02-23T21:11:54Z,8,20,10,2,16,2022-02-23
WP-3,1,3,1,2022-02-23T21:12:12Z,3,20,10,2,6,2022-02-23
WP-3,1,3,1,2022-02-23T21:12:13Z,4,20,10,2,8,2022-02-23
WP-3,1,3,1,2022-02-23T21:12:17Z,8,20,10,2,16,2022-02-23
WP-3,1,3,1,2022-02-23T21:12:18Z,9,20,10,2,18,2022-02-23
WP-3,1,3,1,2022-02-23T21:12:34Z,3,20,10,2,6,2022-02-23
WP-3,1,3,1,2022-02-23T21:12:35Z,4,20,10,2,8,2022-02-23
WP-3,1,3,1,2022-02-23T21:12:38Z,7,20,10,2,14,2022-02-23
WP-3,1,3,1,2022-02-23T21:12:39Z,8,20,10,2,16,2022-02-23
WP-3,1,3,1,2022-02-23T21:12:57Z,3,20,10,2,6,2022-02-23
WP-3,1,3,1,2022-02-23T21:12:58Z,4,20,10,2,8,2022-02-23
WP-3,1,3,1,2022-02-23T21:13:01Z,7,20,10,2,14,2022-02-23
WP-3,1,3,1,2022-02-23T21:13:02Z,8,20,10,2,16,2022-02-23
WP-3,1,3,1,2022-02-23T20:18:04Z,2,30,10,2,4,2022-02-23
WP-3,1,3,1,2022-02-23T20:18:05Z,3,30,10,2,6,2022-02-23
WP-3,1,3,1,2022-02-23T20:18:06Z,4,30,10,2,8,2022-02-23
WP-3,1,3,1,2022-02-23T20:18:07Z,5,30,10,2,10,2022-02-23
WP-3,1,3,1,2022-02-23T20:18:08Z,6,30,10,2,12,2022-02-23
WP-3,1,3,1,2022-02-23T20:18:09Z,7,30,10,2,14,2022-02-23
WP-3,1,3,1,2022-02-23T20:18:10Z,8,30,10,2,16,2022-02-23
WP-3,1,3,1,2022-02-23T20:18:28Z,3,30,10,2,6,2022-02-23
WP-3,1,3,1,2022-02-23T20:18:29Z,4,30,10,2,8,2022-02-23
WP-3,1,3,1,2022-02-23T20:18:30Z,5,30,10,2,10,2022-02-23
WP-3,1,3,1,2022-02-23T20:18:31Z,6,30,10,2,12,2022-02-23
WP-3,1,3,1,2022-02-23T20:18:32Z,7,30,10,2,14,2022-02-23
WP-3,1,3,1,2022-02-23T20:18:33Z,8,30,10,2,16,2022-02-23
WP-3,1,3,1,2022-02-23T20:18:34Z,9,30,10,2,18,2022-02-23
WP-3,1,3,1,2022-02-23T20:18:53Z,2,30,10,2,4,2022-02-23
WP-3,1,3,1,2022-02-23T20:18:54Z,3,30,10,2,6,2022-02-23
WP-3,1,3,1,2022-02-23T20:18:55Z,4,30,10,2,8,2022-02-23
WP-3,1,3,1,2022-02-23T20:18:56Z,5,30,10,2,10,2022-02-23
WP-3,1,3,1,2022-02-23T20:18:57Z,6,30,10,2,12,2022-02-23
WP-3,1,3,1,2022-02-23T20:18:58Z,7,30,10,2,14,2022-02-23
WP-3,1,3,1,2022-02-23T20:18:59Z,8,30,10,2,16,2022-02-23
WP-3,1,3,1,2022-02-23T20:19:14Z,2,30,10,2,4,2022-02-23
WP-3,1,3,1,2022-02-23T20:19:15Z,3,30,10,2,6,2022-02-23
WP-3,1,3,1,2022-02-23T20:19:16Z,4,30,10,2,8,2022-02-23
WP-3,1,3,1,2022-02-23T20:19:17Z,5,30,10,2,10,2022-02-23
WP-3,1,3,1,2022-02-23T20:19:20Z,8,30,10,2,16,2022-02-23
WP-3,1,3,1,2022-02-23T20:19:36Z,2,30,9,2.2222222222222223,4.444444444444445,2022-02-23
WP-3,1,3,1,2022-02-23T20:19:37Z,3,30,9,2.2222222222222223,6.666666666666667,2022-02-23
WP-3,1,3,1,2022-02-23T20:19:38Z,4,30,9,2.2222222222222223,8.88888888888889,2022-02-23
WP-3,1,3,1,2022-02-23T20:19:39Z,5,30,9,2.2222222222222223,11.11111111111111,2022-02-23
WP-3,1,3,1,2022-02-23T20:19:40Z,6,30,9,2.2222222222222223,13.333333333333334,2022-02-23
WP-3,1,3,1,2022-02-23T20:19:41Z,7,30,9,2.2222222222222223,15.555555555555557,2022-02-23
WP-3,1,3,1,2022-02-23T20:19:42Z,8,30,9,2.2222222222222223,17.77777777777778,2022-02-23
WP-3,1,3,1,2022-02-23T20:19:56Z,2,30,10,2,4,2022-02-23
WP-3,1,3,1,2022-02-23T20:19:57Z,3,30,10,2,6,2022-02-23
WP-3,1,3,1,2022-02-23T20:19:58Z,4,30,10,2,8,2022-02-23
WP-3,1,3,1,2022-02-23T20:19:59Z,5,30,10,2,10,2022-02-23
WP-3,1,3,1,2022-02-23T20:20:00Z,6,30,10,2,12,2022-02-23
WP-3,1,3,1,2022-02-23T20:20:01Z,7,30,10,2,14,2022-02-23
WP-3,1,3,1,2022-02-23T20:20:02Z,8,30,10,2,16,2022-02-23
WP-5,2,3,1,2022-02-23T22:06:52Z,5,3,10,2,10,2022-02-23
WP-5,2,3,1,2022-02-23T22:07:14Z,5,3,11,1.8181818181818181,9.09090909090909,2022-02-23
WP-5,2,3,1,2022-02-23T22:07:15Z,6,3,11,1.8181818181818181,10.909090909090908,2022-02-23
WP-5,2,3,1,2022-02-23T22:07:37Z,5,3,9,2.2222222222222223,11.11111111111111,2022-02-23
WP-5,2,3,1,2022-02-23T22:07:38Z,6,3,9,2.2222222222222223,13.333333333333334,2022-02-23
WP-5,2,3,1,2022-02-23T22:07:59Z,5,3,9,2.2222222222222223,11.11111111111111,2022-02-23
WP-5,2,3,1,2022-02-23T22:08:00Z,6,3,9,2.2222222222222223,13.333333333333334,2022-02-23
WP-5,2,3,1,2022-02-23T22:08:20Z,6,3,10,2,12,2022-02-23
WP-5,2,3,1,2022-02-23T22:08:42Z,4,3,10,2,8,2022-02-23
WP-5,2,3,1,2022-02-23T22:09:08Z,4,5,9,2.2222222222222223,8.88888888888889,2022-02-23
WP-5,2,3,1,2022-02-23T22:09:09Z,5,5,9,2.2222222222222223,11.11111111111111,2022-02-23
WP-5,2,3,1,2022-02-23T22:09:30Z,5,5,10,2,10,2022-02-23
WP-5,2,3,1,2022-02-23T22:09:31Z,6,5,10,2,12,2022-02-23
WP-5,2,3,1,2022-02-23T22:09:51Z,4,5,10,2,8,2022-02-23
WP-5,2,3,1,2022-02-23T22:09:52Z,5,5,10,2,10,2022-02-23
WP-5,2,3,1,2022-02-23T22:10:13Z,4,5,10,2,8,2022-02-23
WP-5,2,3,1,2022-02-23T22:10:14Z,5,5,10,2,10,2022-02-23
WP-5,2,3,1,2022-02-23T22:10:34Z,4,5,9,2.2222222222222223,8.88888888888889,2022-02-23
WP-5,2,3,1,2022-02-23T22:10:35Z,5,5,9,2.2222222222222223,11.11111111111111,2022-02-23
WP-5,2,3,1,2022-02-23T22:10:56Z,3,5,10,2,6,2022-02-23
WP-5,2,3,1,2022-02-23T22:10:57Z,4,5,10,2,8,2022-02-23
WP-5,2,3,1,2022-02-23T22:11:19Z,5,10,10,2,10,2022-02-23
WP-5,2,3,1,2022-02-23T22:11:21Z,7,10,10,2,14,2022-02-23
WP-5,2,3,1,2022-02-23T22:11:42Z,3,10,10,2,6,2022-02-23
WP-5,2,3,1,2022-02-23T22:11:43Z,4,10,10,2,8,2022-02-23
WP-5,2,3,1,2022-02-23T22:11:44Z,5,10,10,2,10,2022-02-23
WP-5,2,3,1,2022-02-23T22:11:45Z,6,10,10,2,12,2022-02-23
WP-5,2,3,1,2022-02-23T22:12:11Z,3,10,9,2.2222222222222223,6.666666666666667,2022-02-23
WP-5,2,3,1,2022-02-23T22:12:12Z,4,10,9,2.2222222222222223,8.88888888888889,2022-02-23
WP-5,2,3,1,2022-02-23T22:12:13Z,5,10,9,2.2222222222222223,11.11111111111111,2022-02-23
WP-5,2,3,1,2022-02-23T22:12:14Z,6,10,9,2.2222222222222223,13.333333333333334,2022-02-23
WP-5,2,3,1,2022-02-23T22:12:38Z,3,10,10,2,6,2022-02-23
WP-5,2,3,1,2022-02-23T22:12:39Z,4,10,10,2,8,2022-02-23
WP-5,2,3,1,2022-02-23T22:12:40Z,5,10,10,2,10,2022-02-23
WP-5,2,3,1,2022-02-23T22:12:41Z,6,10,10,2,12,2022-02-23
WP-5,2,3,1,2022-02-23T22:13:02Z,3,10,10,2,6,2022-02-23
WP-5,2,3,1,2022-02-23T22:13:03Z,4,10,10,2,8,2022-02-23
WP-5,2,3,1,2022-02-23T22:13:04Z,5,10,10,2,10,2022-02-23
WP-5,2,3,1,2022-02-23T22:13:22Z,4,10,10,2,8,2022-02-23
WP-5,2,3,1,2022-02-23T22:13:23Z,5,10,10,2,10,2022-02-23
WP-5,2,3,1,2022-02-23T22:13:24Z,6,10,10,2,12,2022-02-23
WP-5,2,3,1,2022-02-23T22:13:25Z,7,10,10,2,14,2022-02-23
WP-5,2,3,1,2022-02-23T22:13:51Z,4,12,9,2.2222222222222223,8.88888888888889,2022-02-23
WP-5,2,3,1,2022-02-23T22:13:53Z,6,12,9,2.2222222222222223,13.333333333333334,2022-02-23
WP-5,2,3,1,2022-02-23T22:13:54Z,7,12,9,2.2222222222222223,15.555555555555557,2022-02-23
WP-5,2,3,1,2022-02-23T22:14:11Z,3,12,10,2,6,2022-02-23
WP-5,2,3,1,2022-02-23T22:14:12Z,4,12,10,2,8,2022-02-23
WP-5,2,3,1,2022-02-23T22:14:13Z,5,12,10,2,10,2022-02-23
WP-5,2,3,1,2022-02-23T22:14:14Z,6,12,10,2,12,2022-02-23
WP-5,2,3,1,2022-02-23T22:14:15Z,7,12,10,2,14,2022-02-23
WP-5,2,3,1,2022-02-23T22:14:32Z,3,12,10,2,6,2022-02-23
WP-5,2,3,1,2022-02-23T22:14:33Z,4,12,10,2,8,2022-02-23
WP-5,2,3,1,2022-02-23T22:14:35Z,6,12,10,2,12,2022-02-23
WP-5,2,3,1,2022-02-23T22:14:36Z,7,12,10,2,14,2022-02-23
WP-5,2,3,1,2022-02-23T22:14:54Z,4,12,11,1.8181818181818181,7.2727272727272725,2022-02-23
WP-5,2,3,1,2022-02-23T22:14:55Z,5,12,11,1.8181818181818181,9.09090909090909,2022-02-23
WP-5,2,3,1,2022-02-23T22:14:57Z,7,12,11,1.8181818181818181,12.727272727272727,2022-02-23
WP-5,2,3,1,2022-02-23T22:15:16Z,3,12,10,2,6,2022-02-23
WP-5,2,3,1,2022-02-23T22:15:17Z,4,12,10,2,8,2022-02-23
WP-5,2,3,1,2022-02-23T22:15:18Z,5,12,10,2,10,2022-02-23
WP-5,2,3,1,2022-02-23T22:15:19Z,6,12,10,2,12,2022-02-23
WP-5,2,3,1,2022-02-23T22:15:20Z,7,12,10,2,14,2022-02-23
WP-5,2,3,1,2022-02-23T22:15:40Z,3,12,10,2,6,2022-02-23
WP-5,2,3,1,2022-02-23T22:15:41Z,4,12,10,2,8,2022-02-23
WP-5,2,3,1,2022-02-23T22:15:43Z,6,12,10,2,12,2022-02-23
WP-5,2,3,1,2022-02-23T22:16:03Z,3,15,10,2,6,2022-02-23
WP-5,2,3,1,2022-02-23T22:16:04Z,4,15,10,2,8,2022-02-23
WP-5,2,3,1,2022-02-23T22:16:06Z,6,15,10,2,12,2022-02-23
WP-5,2,3,1,2022-02-23T22:16:07Z,7,15,10,2,14,2022-02-23
WP-5,2,3,1,2022-02-23T22:16:23Z,3,15,10,2,6,2022-02-23
WP-5,2,3,1,2022-02-23T22:16:24Z,4,15,10,2,8,2022-02-23
WP-5,2,3,1,2022-02-23T22:16:27Z,7,15,10,2,14,2022-02-23
WP-5,2,3,1,2022-02-23T22:16:44Z,3,15,9,2.2222222222222223,6.666666666666667,2022-02-23
WP-5,2,3,1,2022-02-23T22:16:45Z,4,15,9,2.2222222222222223,8.88888888888889,2022-02-23
WP-5,2,3,1,2022-02-23T22:16:48Z,7,15,9,2.2222222222222223,15.555555555555557,2022-02-23
WP-5,2,3,1,2022-02-23T22:16:49Z,8,15,9,2.2222222222222223,17.77777777777778,2022-02-23
WP-5,2,3,1,2022-02-23T22:17:04Z,3,15,10,2,6,2022-02-23
WP-5,2,3,1,2022-02-23T22:17:05Z,4,15,10,2,8,2022-02-23
WP-5,2,3,1,2022-02-23T22:17:08Z,7,15,10,2,14,2022-02-23
WP-5,2,3,1,2022-02-23T22:17:09Z,8,15,10,2,16,2022-02-23
WP-5,2,3,1,2022-02-23T22:17:24Z,5,15,9,2.2222222222222223,11.11111111111111,2022-02-23
WP-5,2,3,1,2022-02-23T22:17:25Z,6,15,9,2.2222222222222223,13.333333333333334,2022-02-23
WP-5,2,3,1,2022-02-23T22:17:27Z,8,15,9,2.2222222222222223,17.77777777777778,2022-02-23
WP-5,2,3,1,2022-02-23T22:17:28Z,9,15,9,2.2222222222222223,20,2022-02-23
WP-5,2,3,1,2022-02-23T22:17:45Z,3,15,10,2,6,2022-02-23
WP-5,2,3,1,2022-02-23T22:17:46Z,4,15,10,2,8,2022-02-23
WP-5,2,3,1,2022-02-23T22:17:49Z,7,15,10,2,14,2022-02-23
WP-5,2,3,1,2022-02-23T22:17:50Z,8,15,10,2,16,2022-02-23
WP-5,2,3,1,2022-02-23T22:18:09Z,3,20,10,2,6,2022-02-23
WP-5,2,3,1,2022-02-23T22:18:10Z,4,20,10,2,8,2022-02-23
WP-5,2,3,1,2022-02-23T22:18:14Z,8,20,10,2,16,2022-02-23
WP-5,2,3,1,2022-02-23T22:18:29Z,2,20,10,2,4,2022-02-23
WP-5,2,3,1,2022-02-23T22:18:31Z,4,20,10,2,8,2022-02-23
WP-5,2,3,1,2022-02-23T22:18:32Z,5,20,10,2,10,2022-02-23
WP-5,2,3,1,2022-02-23T22:18:34Z,7,20,10,2,14,2022-02-23
WP-5,2,3,1,2022-02-23T22:18:35Z,8,20,10,2,16,2022-02-23
WP-5,2,3,1,2022-02-23T22:18:52Z,2,20,10,2,4,2022-02-23
WP-5,2,3,1,2022-02-23T22:18:53Z,3,20,10,2,6,2022-02-23
WP-5,2,3,1,2022-02-23T22:18:57Z,7,20,10,2,14,2022-02-23
WP-5,2,3,1,2022-02-23T22:18:58Z,8,20,10,2,16,2022-02-23
WP-5,2,3,1,2022-02-23T22:19:16Z,2,20,11,1.8181818181818181,3.6363636363636362,2022-02-23
WP-5,2,3,1,2022-02-23T22:19:17Z,3,20,11,1.8181818181818181,5.454545454545454,2022-02-23
WP-5,2,3,1,2022-02-23T22:19:18Z,4,20,11,1.8181818181818181,7.2727272727272725,2022-02-23
WP-5,2,3,1,2022-02-23T22:19:21Z,7,20,11,1.8181818181818181,12.727272727272727,2022-02-23
WP-5,2,3,1,2022-02-23T22:19:22Z,8,20,11,1.8181818181818181,14.545454545454545,2022-02-23
WP-5,2,3,1,2022-02-23T22:19:40Z,2,20,9,2.2222222222222223,4.444444444444445,2022-02-23
WP-5,2,3,1,2022-02-23T22:19:41Z,3,20,9,2.2222222222222223,6.666666666666667,2022-02-23
WP-5,2,3,1,2022-02-23T22:19:44Z,6,20,9,2.2222222222222223,13.333333333333334,2022-02-23
WP-5,2,3,1,2022-02-23T22:19:45Z,7,20,9,2.2222222222222223,15.555555555555557,2022-02-23
WP-5,2,3,1,2022-02-23T22:20:02Z,3,20,10,2,6,2022-02-23
WP-5,2,3,1,2022-02-23T22:20:03Z,4,20,10,2,8,2022-02-23
WP-5,2,3,1,2022-02-23T22:20:04Z,5,20,10,2,10,2022-02-23
WP-5,2,3,1,2022-02-23T22:20:07Z,8,20,10,2,16,2022-02-23
WP-5,2,3,1,2022-02-23T19:43:41Z,2,30,13,1.5384615384615385,3.076923076923077,2022-02-23
WP-5,2,3,1,2022-02-23T19:43:42Z,3,30,13,1.5384615384615385,4.615384615384616,2022-02-23
WP-5,2,3,1,2022-02-23T19:43:48Z,9,30,13,1.5384615384615385,13.846153846153847,2022-02-23
WP-5,2,3,1,2022-02-23T19:43:49Z,10,30,13,1.5384615384615385,15.384615384615385,2022-02-23
WP-5,2,3,1,2022-02-23T19:44:16Z,3,30,11,1.8181818181818181,5.454545454545454,2022-02-23
WP-5,2,3,1,2022-02-23T19:44:17Z,4,30,11,1.8181818181818181,7.2727272727272725,2022-02-23
WP-5,2,3,1,2022-02-23T19:44:22Z,9,30,11,1.8181818181818181,16.363636363636363,2022-02-23
WP-5,2,3,1,2022-02-23T19:44:23Z,10,30,11,1.8181818181818181,18.18181818181818,2022-02-23
WP-5,2,3,1,2022-02-23T19:44:38Z,2,30,10,2,4,2022-02-23
WP-5,2,3,1,2022-02-23T19:44:39Z,3,30,10,2,6,2022-02-23
WP-5,2,3,1,2022-02-23T19:44:40Z,4,30,10,2,8,2022-02-23
WP-5,2,3,1,2022-02-23T19:44:41Z,5,30,10,2,10,2022-02-23
WP-5,2,3,1,2022-02-23T19:44:42Z,6,30,10,2,12,2022-02-23
WP-5,2,3,1,2022-02-23T19:44:43Z,7,30,10,2,14,2022-02-23
WP-5,2,3,1,2022-02-23T19:44:44Z,8,30,10,2,16,2022-02-23
WP-5,2,3,1,2022-02-23T19:44:45Z,9,30,10,2,18,2022-02-23
WP-5,2,3,1,2022-02-23T19:45:02Z,2,30,10,2,4,2022-02-23
WP-5,2,3,1,2022-02-23T19:45:03Z,3,30,10,2,6,2022-02-23
WP-5,2,3,1,2022-02-23T19:45:04Z,4,30,10,2,8,2022-02-23
WP-5,2,3,1,2022-02-23T19:45:05Z,5,30,10,2,10,2022-02-23
WP-5,2,3,1,2022-02-23T19:45:08Z,8,30,10,2,16,2022-02-23
WP-5,2,3,1,2022-02-23T19:45:24Z,2,30,10,2,4,2022-02-23
WP-5,2,3,1,2022-02-23T19:45:25Z,3,30,10,2,6,2022-02-23
WP-5,2,3,1,2022-02-23T19:45:28Z,6,30,10,2,12,2022-02-23
WP-5,2,3,1,2022-02-23T19:45:29Z,7,30,10,2,14,2022-02-23
WP-5,2,3,1,2022-02-23T19:45:30Z,8,30,10,2,16,2022-02-23
WP-5,2,3,1,2022-02-23T19:45:31Z,9,30,10,2,18,2022-02-23
WP-5,2,3,1,2022-02-23T21:45:47Z,2,30,11,1.8181818181818181,3.6363636363636362,2022-02-23
WP-5,2,3,1,2022-02-23T21:45:48Z,3,30,11,1.8181818181818181,5.454545454545454,2022-02-23
WP-5,2,3,1,2022-02-23T21:45:49Z,4,30,11,1.8181818181818181,7.2727272727272725,2022-02-23
WP-5,2,3,1,2022-02-23T21:45:53Z,8,30,11,1.8181818181818181,14.545454545454545,2022-02-23
WP-5,2,3,1,2022-02-23T21:45:54Z,9,30,11,1.8181818181818181,16.363636363636363,2022-02-23
WP-8,3,3,1,2022-02-23T20:58:24Z,4,3,8,2.5,10,2022-02-23
WP-8,3,3,1,2022-02-23T20:58:42Z,4,3,10,2,8,2022-02-23
WP-8,3,3,1,2022-02-23T20:59:03Z,4,3,9,2.2222222222222223,8.88888888888889,2022-02-23
WP-8,3,3,1,2022-02-23T20:59:20Z,4,3,8,2.5,10,2022-02-23
WP-8,3,3,1,2022-02-23T20:59:38Z,5,3,9,2.2222222222222223,11.11111111111111,2022-02-23
WP-8,3,3,1,2022-02-23T20:59:57Z,5,3,10,2,10,2022-02-23
WP-8,3,3,1,2022-02-23T21:00:23Z,4,5,10,2,8,2022-02-23
WP-8,3,3,1,2022-02-23T21:00:24Z,5,5,10,2,10,2022-02-23
WP-8,3,3,1,2022-02-23T21:00:42Z,4,5,10,2,8,2022-02-23
WP-8,3,3,1,2022-02-23T21:00:43Z,5,5,10,2,10,2022-02-23
WP-8,3,3,1,2022-02-23T21:00:44Z,6,5,10,2,12,2022-02-23
WP-8,3,3,1,2022-02-23T21:01:02Z,4,5,9,2.2222222222222223,8.88888888888889,2022-02-23
WP-8,3,3,1,2022-02-23T21:01:03Z,5,5,9,2.2222222222222223,11.11111111111111,2022-02-23
WP-8,3,3,1,2022-02-23T21:01:04Z,6,5,9,2.2222222222222223,13.333333333333334,2022-02-23
WP-8,3,3,1,2022-02-23T21:01:21Z,5,5,9,2.2222222222222223,11.11111111111111,2022-02-23
WP-8,3,3,1,2022-02-23T21:01:22Z,6,5,9,2.2222222222222223,13.333333333333334,2022-02-23
WP-8,3,3,1,2022-02-23T21:02:44Z,4,5,9,2.2222222222222223,8.88888888888889,2022-02-23
WP-8,3,3,1,2022-02-23T21:02:45Z,5,5,9,2.2222222222222223,11.11111111111111,2022-02-23
WP-8,3,3,1,2022-02-23T21:02:02Z,5,5,10,2,10,2022-02-23
WP-8,3,3,1,2022-02-23T21:02:03Z,6,5,10,2,12,2022-02-23
WP-8,3,3,1,2022-02-23T21:03:26Z,3,10,10,2,6,2022-02-23
WP-8,3,3,1,2022-02-23T21:03:27Z,4,10,10,2,8,2022-02-23
WP-8,3,3,1,2022-02-23T21:03:28Z,5,10,10,2,10,2022-02-23
WP-8,3,3,1,2022-02-23T21:03:29Z,6,10,10,2,12,2022-02-23
WP-8,3,3,1,2022-02-23T21:03:46Z,4,10,10,2,8,2022-02-23
WP-8,3,3,1,2022-02-23T21:03:47Z,5,10,10,2,10,2022-02-23
WP-8,3,3,1,2022-02-23T21:03:48Z,6,10,10,2,12,2022-02-23
WP-8,3,3,1,2022-02-23T21:04:23Z,4,10,10,2,8,2022-02-23
WP-8,3,3,1,2022-02-23T21:04:24Z,5,10,10,2,10,2022-02-23
WP-8,3,3,1,2022-02-23T21:04:25Z,6,10,10,2,12,2022-02-23
WP-8,3,3,1,2022-02-23T21:04:26Z,7,10,10,2,14,2022-02-23
WP-8,3,3,1,2022-02-23T21:04:43Z,4,10,10,2,8,2022-02-23
WP-8,3,3,1,2022-02-23T21:04:44Z,5,10,10,2,10,2022-02-23
WP-8,3,3,1,2022-02-23T21:04:45Z,6,10,10,2,12,2022-02-23
WP-8,3,3,1,2022-02-23T21:05:02Z,4,10,10,2,8,2022-02-23
WP-8,3,3,1,2022-02-23T21:05:03Z,5,10,10,2,10,2022-02-23
WP-8,3,3,1,2022-02-23T21:05:04Z,6,10,10,2,12,2022-02-23
WP-8,3,3,1,2022-02-23T21:06:26Z,4,12,10,2,8,2022-02-23
WP-8,3,3,1,2022-02-23T21:06:27Z,5,12,10,2,10,2022-02-23
WP-8,3,3,1,2022-02-23T21:06:28Z,6,12,10,2,12,2022-02-23
WP-8,3,3,1,2022-02-23T21:06:29Z,7,12,10,2,14,2022-02-23
WP-8,3,3,1,2022-02-23T21:06:47Z,3,12,9,2.2222222222222223,6.666666666666667,2022-02-23
WP-8,3,3,1,2022-02-23T21:06:48Z,4,12,9,2.2222222222222223,8.88888888888889,2022-02-23
WP-8,3,3,1,2022-02-23T21:06:49Z,5,12,9,2.2222222222222223,11.11111111111111,2022-02-23
WP-8,3,3,1,2022-02-23T21:06:50Z,6,12,9,2.2222222222222223,13.333333333333334,2022-02-23
WP-8,3,3,1,2022-02-23T21:07:06Z,4,12,10,2,8,2022-02-23
WP-8,3,3,1,2022-02-23T21:07:07Z,5,12,10,2,10,2022-02-23
WP-8,3,3,1,2022-02-23T21:07:08Z,6,12,10,2,12,2022-02-23
WP-8,3,3,1,2022-02-23T21:07:09Z,7,12,10,2,14,2022-02-23
WP-8,3,3,1,2022-02-23T21:07:10Z,8,12,10,2,16,2022-02-23
WP-8,3,3,1,2022-02-23T21:07:24Z,4,12,9,2.2222222222222223,8.88888888888889,2022-02-23
WP-8,3,3,1,2022-02-23T21:07:25Z,5,12,9,2.2222222222222223,11.11111111111111,2022-02-23
WP-8,3,3,1,2022-02-23T21:07:26Z,6,12,9,2.2222222222222223,13.333333333333334,2022-02-23
WP-8,3,3,1,2022-02-23T21:07:27Z,7,12,9,2.2222222222222223,15.555555555555557,2022-02-23
WP-8,3,3,1,2022-02-23T21:07:43Z,3,12,10,2,6,2022-02-23
WP-8,3,3,1,2022-02-23T21:07:44Z,4,12,10,2,8,2022-02-23
WP-8,3,3,1,2022-02-23T21:07:45Z,5,12,10,2,10,2022-02-23
WP-8,3,3,1,2022-02-23T21:07:46Z,6,12,10,2,12,2022-02-23
WP-8,3,3,1,2022-02-23T21:08:02Z,3,12,10,2,6,2022-02-23
WP-8,3,3,1,2022-02-23T21:08:03Z,4,12,10,2,8,2022-02-23
WP-8,3,3,1,2022-02-23T21:08:04Z,5,12,10,2,10,2022-02-23
WP-8,3,3,1,2022-02-23T21:08:05Z,6,12,10,2,12,2022-02-23
WP-8,3,3,1,2022-02-23T21:08:46Z,3,15,10,2,6,2022-02-23
WP-8,3,3,1,2022-02-23T21:08:47Z,4,15,10,2,8,2022-02-23
WP-8,3,3,1,2022-02-23T21:08:48Z,5,15,10,2,10,2022-02-23
WP-8,3,3,1,2022-02-23T21:08:50Z,7,15,10,2,14,2022-02-23
WP-8,3,3,1,2022-02-23T21:08:51Z,8,15,10,2,16,2022-02-23
WP-8,3,3,1,2022-02-23T21:09:03Z,3,15,10,2,6,2022-02-23
WP-8,3,3,1,2022-02-23T21:09:04Z,4,15,10,2,8,2022-02-23
